epoch,train_loss,val_loss
1,0.8956203694253879,0.7593352516790978
2,0.6921899195375114,0.6196760893764353
3,0.5778119197833501,0.5164962245856312
4,0.5110640154923765,0.47828033723329244
5,0.45635046602042867,0.42718857003931415
6,0.4165832352675614,0.405637105081912
7,0.4101695210956107,0.3957862924961817
8,0.3925151080360233,0.38237832333509786
9,0.38163579201623565,0.38102835513894123
10,0.37711937459284983,0.37339125554961966
11,0.3761159126474566,0.36562093666621615
12,0.38008031697482525,0.36923277400490034
13,0.3721477994724501,0.35943640585531267
14,0.38320273319755604,0.43484463107615784
15,0.37638693795682493,0.3506117504939698
16,0.3469999783838804,0.3403819733693785
17,0.3467624788187141,0.33714034585725694
18,0.3317914538809498,0.33271786137332293
19,0.3274575486825925,0.32700846450669424
20,0.3264924228938769,0.31999476519144865
21,0.320169579459582,0.31433953483003124
22,0.3098487829713612,0.34605892984789416
23,0.3346207131599558,0.32214333419512986
24,0.31110916550630313,0.3112362432001826
25,0.3086887403715367,0.29149764455051946
26,0.307951592913242,0.30550175912696914
27,0.31140709876266764,0.29026374101340024
28,0.29898956978582664,0.3061441229399583
29,0.29825357854553153,0.3004170013848403
30,0.3015100000233486,0.3072348884621957
31,0.2803508185293981,0.27884013730481755
32,0.2961120111254689,0.2763635808961433
33,0.26060490034590694,0.2693459133157754
34,0.2397930494109665,0.22558131167912543
35,0.24193284831076953,0.22368099639439643
36,0.24057375455164237,0.24149616387553682
37,0.21199308447890147,0.2522717439441155
38,0.2345252441575161,0.19931665850910626
39,0.20370069575907668,0.2381214788907154
40,0.19094990945908716,0.20638679651389444
41,0.18481654493973174,0.1553965250128194
42,0.1888423037005816,0.15213107401715184
43,0.19630663190328962,0.18780439860539927
44,0.15805473867628642,0.1727145621202942
45,0.15769115417354906,0.12516331687606966
46,0.14953855693714,0.15317927573557785
47,0.17058624341196402,0.14390408137537783
48,0.13632110060195565,0.12298354086347092
49,0.12949474856584423,0.15883733324687882
50,0.15836203476665162,0.13002231664824904
51,0.1323653640791914,0.11837896719612274
52,0.1205368118132917,0.1225905790925026
53,0.1343069929033985,0.13164317458494565
54,0.12914196128568678,0.11386766697380477
