epoch,train_mse,train_nrmse,train_rel_l2,val_mse,val_nrmse,val_rel_l2,lambda_prior,gate_temperature,entropy_reg,alpha_entropy,gamma,alpha_self_mean,alpha_lf1_mean
1,0.5941708756435812,0.425730151758326,0.44824398689206596,0.009401827150937712,0.0943061120952796,0.10395050508160035,0.991,2.99,0.0029850000000000002,0.6925154537383171,1.0623255968093872,0.5116873953034383,0.4883126041141059
2,0.00848858880564716,0.08535446404569441,0.08938604658398773,0.009665140466203967,0.09696515617006034,0.10812033119710904,0.982,2.98,0.00297,0.6930496299176211,1.0918190479278564,0.49643888645658796,0.5035611167792777
3,0.0054996750574360775,0.0684386304661583,0.07246995641244222,0.008622972491351001,0.09112637229625462,0.09570816166481926,0.973,2.97,0.002955,0.6929994198320742,1.1051305532455444,0.4931455813065155,0.5068544205055693
4,0.004505111005947997,0.061400789278079064,0.06430356834290082,0.007558010344493013,0.08556097481869956,0.0908203398790753,0.964,2.96,0.00294,0.692938504532287,1.1192052364349365,0.49120901662544886,0.5087909833745511
5,0.0034083398466021727,0.05438426652686604,0.05699270296676022,0.001539755501847678,0.038047166830561696,0.039515303068079995,0.955,2.95,0.002925,0.6928203608132858,1.1311227083206177,0.488883711033613,0.5111162909726237
6,0.0025897130086243426,0.04517718337387267,0.04748130852637669,0.005425666384308517,0.07321494087142852,0.07855113074906821,0.946,2.94,0.0029100000000000003,0.6927814971611114,1.1398591995239258,0.48824512719072555,0.5117548761098574
7,0.0020477840950941096,0.04178127910169276,0.04388876602328691,0.0022589527986021443,0.04542287737492797,0.04931362456126699,0.9369999999999999,2.93,0.002895,0.6926547973603819,1.1491062641143799,0.48642863483693,0.5135713673958172
8,0.0020585063375718688,0.04162741817703853,0.04350801105090254,0.009497931285860758,0.09620410384773051,0.10207786845061385,0.9279999999999999,2.92,0.00288,0.6925468505658492,1.1576294898986816,0.48527608120998006,0.5147239231260798
9,0.0021315791717974163,0.04170010251829342,0.04350746046432196,0.004731156734424164,0.06705151378963757,0.06935663058341128,0.919,2.91,0.002865,0.6923038056049492,1.1635404825210571,0.4825256678491151,0.5174743366810968
10,0.0024461961488732938,0.04455226459960078,0.04676567996072459,0.003177366446640379,0.05464115471226498,0.05853775454667008,0.91,2.9,0.00285,0.6921902883324639,1.169991135597229,0.48190804377570345,0.5180919564508072
11,0.0014332048331405544,0.034931649274954193,0.03653681481279328,0.001528241042639988,0.037713074930084564,0.04005441632013298,0.901,2.89,0.002835,0.6920589567783989,1.1756256818771362,0.4808399493479444,0.5191600520758365
12,0.0012259003932534207,0.032324298126188214,0.03370849404334375,0.0014427628365878775,0.0373250373178026,0.041164697012276326,0.892,2.88,0.00282,0.691847189759328,1.1829710006713867,0.4791557332591824,0.520844264540429
13,0.0009441372167281644,0.027836573636816585,0.029045160471519352,0.0023130654273735523,0.047303944753790364,0.050023804156525624,0.883,2.87,0.002805,0.6916172897259135,1.1869193315505981,0.4776768228777327,0.5223231778988751
14,0.0008756117124831452,0.02766299375760633,0.029186060676405796,0.0004300509253968892,0.02023681533495778,0.021531160586305612,0.874,2.86,0.00279,0.6911899314770611,1.1913483142852783,0.4747893722903845,0.5252106287450925
15,0.0012721191628064545,0.032250128906871414,0.0339338383419959,0.006090638884998749,0.07160475316629247,0.07095280058175615,0.865,2.85,0.002775,0.6908022385337325,1.1964186429977417,0.4722922065747289,0.527707794849052
16,0.0018068794238185924,0.03781424421942454,0.039757795134371186,0.0010730195852692772,0.031913371792840727,0.03481377804091255,0.856,2.84,0.00276,0.6906197258755645,1.2025119066238403,0.4713185228625804,0.5286814823471633
17,0.000816443405606067,0.026599451658860997,0.028088917725200762,0.0005979256329208034,0.023187317559947667,0.023715869387955342,0.847,2.83,0.002745,0.6901131551247596,1.2087112665176392,0.4681730892319115,0.5318269116094135
18,0.0011929663550538435,0.030712292288975075,0.03242241576451497,0.0008262655158353138,0.02565351137620153,0.02541397717211721,0.838,2.82,0.0027300000000000002,0.6900369355396391,1.2138396501541138,0.4682004431689342,0.5317995589667371
19,0.0009347987942064908,0.0271160375371365,0.028273749243099968,0.0016285014786368724,0.0393488748559674,0.041533770256684824,0.829,2.81,0.002715,0.6896329184955675,1.2181270122528076,0.4658659570703807,0.534134042120653
20,0.0008226657721042596,0.02594575577139466,0.02719229749170305,0.00029576212955803783,0.0165476781469815,0.01768393801000801,0.82,2.8,0.0027,0.6890686765944142,1.2240267992019653,0.4635852601836222,0.5364147422756357
21,0.000701067869520006,0.02425505661473374,0.025357058284911412,0.0005160957852178434,0.01988122901580866,0.01940795172512242,0.8109999999999999,2.79,0.002685,0.6889614105612913,1.228135347366333,0.46334274723138924,0.5366572561015523
22,0.0006887517923445731,0.024172676108316412,0.025572438163118563,0.0005013149093782294,0.021519289966853497,0.0223381250409536,0.802,2.78,0.00267,0.6886346190035278,1.2342764139175415,0.4618327112850226,0.5381672900093236
23,0.0006640164897209347,0.023282012494683396,0.02435630260805936,0.0004140099539371768,0.01935620906138883,0.019953746122570292,0.7929999999999999,2.77,0.0026550000000000002,0.6881712409753623,1.2384488582611084,0.4597276356010561,0.5402723685408519
24,0.0009308564089249767,0.02662925546974688,0.027740804177186128,0.0008453631276847994,0.028265662871084167,0.02960615664792871,0.784,2.76,0.00264,0.6880966543374698,1.243618369102478,0.45978054504570565,0.540219460261114
25,0.000635654394525982,0.022627993006497846,0.023741676829083864,0.0005554043257256373,0.022957282457319858,0.025663925153971874,0.775,2.75,0.002625,0.6876712961124416,1.2478712797164917,0.45821226037933566,0.5417877391676431
26,0.0005489656024869839,0.021934811919765804,0.023108681706341547,0.00042935641857148914,0.019574436603240597,0.019823310806334597,0.766,2.74,0.00261,0.687541865370561,1.253188133239746,0.45807334324436,0.5419266594737671
27,0.0005367347362552882,0.021614385935620494,0.02267648135367518,0.0007053147326110527,0.024671997956352904,0.024647970493991398,0.757,2.73,0.002595,0.6874831573194323,1.2575582265853882,0.4572729273222945,0.5427270690211773
28,0.0005776912288565338,0.021778463399144906,0.022949079051613808,0.0006919563294431303,0.02486981418056106,0.028207655742909146,0.748,2.7199999999999998,0.00258,0.6869217392287735,1.2623385190963745,0.4552485654848536,0.5447514346445811
29,0.000497618546699559,0.02016157561146637,0.021183344239245668,0.00043354929835666693,0.020012059348445493,0.021283289001694003,0.739,2.71,0.002565,0.6866460172671837,1.2664809226989746,0.4542406471880976,0.5457593511292523
30,0.00046818939297817484,0.01956312081915095,0.020341411297665615,0.000391828344944973,0.019101950674525744,0.020060824393068704,0.73,2.7,0.00255,0.6867166584788393,1.2710422277450562,0.4548847483113068,0.5451152523358663
31,0.0004085569114949611,0.01851396078605864,0.019488417932785943,0.0006338909291831813,0.023041629069710818,0.02328535560880182,0.721,2.69,0.002535,0.6862181214763339,1.274256944656372,0.45316423341453915,0.5468357612462825
32,0.0005556474777353658,0.021251608559964923,0.022306917739848036,0.000307171040121918,0.01736635757266607,0.018645583317407125,0.712,2.68,0.00252,0.6863736756849755,1.2802666425704956,0.4541364394362923,0.5458635613403154
33,0.0002947469693105506,0.015697121725343856,0.01658055890274682,0.0004549948743022345,0.020658775549201133,0.02157636398214449,0.703,2.67,0.0025050000000000003,0.6862869481439828,1.283366084098816,0.4535163056902207,0.5464836929183571
34,0.0004534592292545592,0.019210308107641506,0.020135998926110298,0.00015140260590660811,0.012010854103792351,0.013328684200035426,0.694,2.66,0.00249,0.6864481602636663,1.2882343530654907,0.4544377931748617,0.5455622076341047
35,0.0007367096762018668,0.023480538804646293,0.024506266290538346,0.0006623582940467281,0.023059756693981803,0.022987653917262277,0.685,2.65,0.002475,0.6858979688793518,1.2926806211471558,0.45240276980736616,0.5475972305809377
36,0.00035092495969280777,0.017216473097845218,0.018051616548197535,0.00024325139935013105,0.015198512834686678,0.01643101786019154,0.6759999999999999,2.64,0.00246,0.6856652881371729,1.2974287271499634,0.45161885184910344,0.5483811499629813
37,0.0003298399394336859,0.016403445994216507,0.01727749696092419,0.00020340718221579433,0.013932338246659747,0.014639265930225838,0.667,2.63,0.002445,0.6854102755861354,1.3002947568893433,0.4507692032994199,0.5492307965711455
38,0.0003808072798203598,0.017871610615018203,0.018825804905705033,0.00028047993995624514,0.01620410130476778,0.017703946146354513,0.6579999999999999,2.62,0.00243,0.6852882444923268,1.303881049156189,0.4505449781329831,0.5494550232260804
39,0.0003067767714925341,0.016269668382587442,0.017192798362282408,0.0002678096983429198,0.014965104499777544,0.014801092400640538,0.649,2.61,0.002415,0.6850860160285047,1.3072874546051025,0.44995907680348907,0.5500409221286753
40,0.0003344741540494042,0.016774116102181352,0.017496192366709927,0.0001693042082761785,0.012843868098429684,0.01378933055489098,0.6399999999999999,2.6,0.0024000000000000002,0.6850401682134042,1.3111441135406494,0.44983436673653115,0.5501656311601563
41,0.0003083187942619382,0.015807414605372244,0.016501121824641633,0.00018245160803752634,0.0131518106943774,0.013999434839029915,0.631,2.59,0.002385,0.6851244236824955,1.3151037693023682,0.4504753712981325,0.5495246294784752
42,0.00027186096479105544,0.014847201492382571,0.0155516774884054,0.00012623957240755118,0.011158022175099954,0.0121333655693288,0.622,2.58,0.00237,0.6849666978844343,1.3179160356521606,0.4500533210014546,0.5499466792897733
43,0.0003261328341312207,0.015828323189521067,0.016529916576337348,0.00037461247897562254,0.019197757690421587,0.02068132515635016,0.613,2.57,0.0023550000000000003,0.6844066182125146,1.3209869861602783,0.4482970784593224,0.5517029169457485
44,0.0003833893781207324,0.01706083600857294,0.01791951453553899,0.0001632048517722157,0.012373074853015177,0.013343729874462758,0.604,2.56,0.00234,0.6841671367162732,1.324128270149231,0.4474014450879879,0.5525985536176659
45,0.00027110619784678395,0.01529066585283423,0.01606169495939901,0.00031328888017191436,0.01747675152332748,0.01888732940356419,0.595,2.55,0.002325,0.6848329856393133,1.328568935394287,0.449854299927638,0.5501457019815228
46,0.00028101836283029897,0.015229926327289962,0.015929059043575187,0.00018781617059749868,0.013273429894114583,0.014178185624260348,0.586,2.54,0.00231,0.6844196814020346,1.3320711851119995,0.44849355853729994,0.5515064399094846
47,0.00041672155243912396,0.018487451290640975,0.01942016035480168,0.0008418884566867525,0.028408688411695287,0.029503493651169017,0.577,2.5300000000000002,0.002295,0.6848655242743891,1.335609793663025,0.4503328891776413,0.5496671101428269
48,0.0002405410953668155,0.014304557215547782,0.015016094441692487,8.108233708042868e-05,0.008442223275496253,0.00867353936259463,0.5680000000000001,2.52,0.00228,0.6843832678825925,1.3388596773147583,0.44866064614762957,0.5513393566999322
49,0.00022664181055910896,0.013731456682263964,0.01438281262327839,0.00010468275388685797,0.009854620874145077,0.010500636693198704,0.5589999999999999,2.51,0.002265,0.6844499815947069,1.3412320613861084,0.4489650415998846,0.5510349588207779
50,0.00026887879932797784,0.014697123438233144,0.015293166484283314,0.00030689053189402756,0.017134631079739157,0.018649776909247184,0.55,2.5,0.0022500000000000003,0.6844165424829456,1.344344139099121,0.44924037127748506,0.5507596291108189
51,0.00023049854114247197,0.01359604366516025,0.01418736634672853,0.00017687827596656787,0.012624310985099054,0.013475344697176253,0.5409999999999999,2.49,0.002235,0.6845206054621229,1.3471660614013672,0.4495583164963738,0.5504416853804283
52,0.00021480171442000008,0.013466026797793587,0.014118743892536619,0.0001250692039320711,0.0106999533504103,0.010951775306998526,0.532,2.48,0.0022199999999999998,0.6843636859123404,1.3500508069992065,0.44886077155766607,0.55113922805403
53,0.00024288700181946874,0.014228162324373548,0.014770958855764356,0.00045043110222447194,0.021075817873900376,0.023022784752029818,0.5229999999999999,2.4699999999999998,0.002205,0.6840081521664846,1.3534518480300903,0.4479810200736784,0.5520189801204736
54,0.000184843829720095,0.012468518264567425,0.012976295157991972,0.0004296614395712222,0.020450906195108174,0.022782886002972288,0.514,2.46,0.00219,0.6843885413727983,1.3556840419769287,0.4494840775198838,0.5505159258454164
55,0.0002770661054726136,0.014870045846176459,0.015672366380545914,0.0003561778145207056,0.018471476007072093,0.020213121747218288,0.5049999999999999,2.45,0.002175,0.6840235629117968,1.3582096099853516,0.44822009883408437,0.5517798998715694
56,0.00029014737453066715,0.015291189218706468,0.01608516941055348,0.00047547533487656956,0.02167343813021785,0.02350433131914984,0.4959999999999999,2.44,0.00216,0.6842674003361879,1.36093270778656,0.4492747771041013,0.5507252231224093
57,0.0002341016371917469,0.013462810864091632,0.013987313690074556,0.00021570482408826792,0.014396512329361393,0.01510230657074926,0.487,2.43,0.002145,0.6841991435691924,1.3644248247146606,0.4492993779342933,0.5507006218068374
58,0.00023073311757354975,0.01337805384391844,0.013851468735470576,7.245743673036804e-05,0.007468014878663913,0.007281570433123598,0.478,2.42,0.00213,0.6838771566247059,1.3670564889907837,0.44818571672636315,0.5518142824970291
59,0.00018858193598983932,0.012751058145475763,0.013257964813007886,0.00020669808484686232,0.01397838052000525,0.015509919145876922,0.469,2.41,0.002115,0.6839599607433481,1.3697760105133057,0.4491060024752291,0.5508939926062552
60,0.00018913019382158226,0.012447754009126257,0.012922542655069976,0.00015337355354364546,0.012093336113448282,0.013277502929412046,0.45999999999999996,2.4,0.0021000000000000003,0.6837819944116632,1.3730251789093018,0.44836836982109907,0.5516316339972224
61,0.00019013496922257905,0.012337581532624075,0.012853647376957726,0.00015606787052905205,0.012221140895509025,0.01328772740004566,0.45099999999999996,2.39,0.002085,0.684165753319002,1.3745720386505127,0.44983140744034295,0.5501685923007879
62,0.0001330597549146643,0.010498416683374702,0.010977849701012968,7.170766687884732e-05,0.008159074462154537,0.008350900112135896,0.44199999999999995,2.38,0.00207,0.6837883869289187,1.376545786857605,0.4486762762199137,0.5513237250744326
63,0.00018858652322436303,0.01233136011783062,0.012940934213054296,0.0001613855954893702,0.012586069492243447,0.013498182905819809,0.43299999999999994,2.37,0.002055,0.6835065016140767,1.379362940788269,0.44775640330278393,0.5522435951440006
64,0.00017318640249303768,0.011740050152708634,0.012284119088651691,0.00011291978105131844,0.009827821791280531,0.009964501846907208,0.42399999999999993,2.36,0.00204,0.6832171559463236,1.3805423974990845,0.4469393630887217,0.553060634969759
