epoch,train_mse,train_nrmse,train_rel_l2,val_mse,val_nrmse,val_rel_l2,lambda_prior,gate_temperature,entropy_reg,alpha_entropy,gamma,alpha_self_mean,alpha_lf1_mean
1,0.2732426184760437,0.41255922316210536,0.42982114057069754,0.09954140488130664,0.27134288174724114,0.27071117190192046,0.991,2.99,0.0029850000000000002,0.6930090624527615,1.0264328718185425,0.5044374744226826,0.4955625303016812
2,0.039045150404903195,0.16803292727075622,0.17191681620967245,0.042534652111816756,0.1701909765167144,0.1662193366769448,0.982,2.98,0.00297,0.6931410457101629,1.0303770303726196,0.4997160861857163,0.5002839143320222
3,0.015648171871427315,0.11181823069575555,0.11581435193278372,0.00824137344658013,0.08880760278371931,0.09602865316335438,0.973,2.97,0.002955,0.6931348495452334,1.0367374420166016,0.498340553427105,0.5016594494204568
4,0.011063588401919532,0.09333809787947503,0.09691098286294005,0.008054476235857576,0.08485206010416874,0.08913784832196328,0.964,2.96,0.00294,0.6931322655770988,1.0412174463272095,0.4984718421059504,0.5015281605798181
5,0.005674071489387353,0.06647889094425205,0.06806163568288315,0.009330667652533327,0.08456068543843853,0.08520658560169553,0.955,2.95,0.002925,0.693116881818906,1.04464590549469,0.49736512140911904,0.5026348849978949
6,0.007249038752186619,0.07458574658140427,0.07678748581489704,0.0031189308354848074,0.04644579863519344,0.04617584323130765,0.946,2.94,0.0029100000000000003,0.6931086414282278,1.0485217571258545,0.49700931775971163,0.5029906839552971
7,0.004590762785183879,0.05886210919834115,0.06040960776009855,0.004386309308262126,0.06154749426737573,0.0645385265567349,0.9369999999999999,2.93,0.002895,0.6930980631893543,1.0518029928207397,0.49672850396941204,0.5032715007873104
8,0.004828884333309421,0.06289632701750816,0.06549155900616858,0.0041093771406381565,0.05332047215581519,0.053757303222579864,0.9279999999999999,2.92,0.00288,0.6930585313956461,1.0562546253204346,0.4956645988227231,0.5043354039601213
9,0.004866732940447884,0.06099096692524179,0.0630256434403012,0.0025685390596531187,0.04708577119248006,0.05069968516676171,0.919,2.91,0.002865,0.6930046836146831,1.059457778930664,0.4938241081892732,0.5061758924255413
10,0.003077229615108764,0.05028342967296786,0.051813423945027505,0.005005715934229671,0.062059111115567896,0.0621783472597599,0.91,2.9,0.00285,0.6930253944490166,1.0619511604309082,0.49468723648145846,0.5053127637774109
11,0.0028770738043675725,0.04756499413526278,0.0488100155589376,0.004825707164466454,0.06527923459856255,0.07101212827109017,0.901,2.89,0.002835,0.692986755301199,1.0635727643966675,0.4937555530754673,0.5062444474099125
12,0.002419689384791656,0.0452016072750221,0.04722686463018452,0.002511719453094292,0.0490048336932092,0.053973403985349874,0.892,2.88,0.00282,0.6929679424962055,1.0665642023086548,0.49382267453900897,0.5061773241666448
13,0.0031528794004437267,0.04985419612268672,0.05146236723768206,0.001684200320985096,0.038499484706706215,0.04115580736650425,0.883,2.87,0.002805,0.6929414757688193,1.0680992603302002,0.4935041538861365,0.5064958464050914
14,0.002989679887176903,0.04808232552259675,0.04924232278112221,0.015624928794511892,0.11675169239345107,0.12126263137002594,0.874,2.86,0.00279,0.692883636871197,1.0705634355545044,0.49252643288152614,0.5074735649504439
15,0.0023130784244767017,0.04167714039517018,0.04261004101650852,0.0017980572431872698,0.04103978032481323,0.04492350376563743,0.865,2.85,0.002775,0.6928348578148634,1.0724550485610962,0.49105571467635684,0.5089442824437227
16,0.0031583432968196245,0.047972827086004706,0.04913732686548228,0.002394276150633373,0.044411503411467795,0.0469417878001639,0.856,2.84,0.00276,0.6928288834361637,1.0748213529586792,0.4913016782262556,0.5086983242977197
17,0.0023446967617363895,0.042978266636304045,0.044529644907912266,0.0022174892653213834,0.04525440607617781,0.05142951805542395,0.847,2.83,0.002745,0.6927558614687345,1.0773404836654663,0.4901525140714697,0.5098474883877882
18,0.001713502277942712,0.03732002259967252,0.0390496485554143,0.0026071701804628073,0.039621823901328644,0.03798063050557687,0.838,2.82,0.0027300000000000002,0.692741291142442,1.080071210861206,0.4900851198891734,0.5099148824082912
19,0.001738577794769514,0.0367635558243036,0.037759437232837485,0.0023868692248638097,0.041478786463804034,0.04254987375647987,0.829,2.81,0.002715,0.6926977837642293,1.081469178199768,0.48952264710047344,0.5104773556500123
20,0.0021313032357580352,0.0411191880783869,0.042908771370055235,0.002068139793514048,0.04435131823625958,0.04913215348225774,0.82,2.8,0.0027,0.6926876125972512,1.0850708484649658,0.4899156830727601,0.5100843211662238
21,0.0017374175374828943,0.037018724202494926,0.038079066640908765,0.0008230150161023948,0.02432269759440017,0.024046940177462055,0.8109999999999999,2.79,0.002685,0.6925628147089002,1.0865182876586914,0.48754706040396883,0.5124529407285842
22,0.001811524487305817,0.03829286595751874,0.03987953589013682,0.003526726333838119,0.04510901470496816,0.04355573196651288,0.802,2.78,0.00267,0.6925901370638745,1.089435338973999,0.48886643054042656,0.5111335732131775
23,0.001391585425592061,0.03309177284115818,0.0342706254279963,0.0012841495687822423,0.03184124797546459,0.03239505900775345,0.7929999999999999,2.77,0.0026550000000000002,0.6925335015846774,1.091658592224121,0.48796049611446785,0.5120395077685709
24,0.0015730269874641258,0.034759032138573745,0.03580163706025265,0.0021230916326494833,0.04499823916522623,0.04993842983419455,0.784,2.76,0.00264,0.692513437146861,1.0934268236160278,0.48839749789004994,0.5116025048280772
25,0.001925295554862401,0.03712856006504205,0.03799476899230907,0.0005698514355174763,0.022314336865200003,0.02403356299455305,0.775,2.75,0.002625,0.6924614345859109,1.0955322980880737,0.4880507363817461,0.5119492662069464
26,0.0016304541084193396,0.035489014561220306,0.036674368948585695,0.001344027695329679,0.034801354686033376,0.03719460018413159,0.766,2.74,0.00261,0.692472026609572,1.0974286794662476,0.4888595777536448,0.5111404262588286
27,0.001731279119356241,0.036464229226112366,0.037359333784197105,0.00252066038377149,0.045692044265061904,0.04793656932063473,0.757,2.73,0.002595,0.6924780583925279,1.1013997793197632,0.48969120492634893,0.5103087980830061
28,0.0015016478889831114,0.03306892867949382,0.03380715762073908,0.0018228549339008309,0.03987472876906395,0.04133966610341975,0.748,2.7199999999999998,0.00258,0.6923768876300443,1.1035981178283691,0.4880493520137153,0.5119506512868677
29,0.0009526647573001237,0.027845940759949523,0.02880652036505724,0.0017791836835032563,0.038327702438657726,0.03953383029302926,0.739,2.71,0.002565,0.6923050404759883,1.1054729223251343,0.48713808005977016,0.5128619195842846
30,0.0011012451113017133,0.02948299952429779,0.0307977034323055,0.0012172950763431676,0.03336550216687825,0.038111483361752865,0.73,2.7,0.00255,0.6922497610186391,1.108039379119873,0.48748942798693196,0.5125105708481564
31,0.0013509706290561127,0.03263005562506851,0.03370950456170707,0.0007684881950375959,0.024749577705504247,0.02507726567824489,0.721,2.69,0.002535,0.6922742514087374,1.1111599206924438,0.4877945835763805,0.5122054156470117
32,0.0015418318047627593,0.03342045272470944,0.034565125081392895,0.0019461310375933941,0.04197734876454455,0.04428919010515352,0.712,2.68,0.00252,0.6922594125703155,1.113210916519165,0.48869108085911905,0.5113089200469233
33,0.0015243304774778703,0.03261802901274218,0.033399259544156665,0.0013572868802901176,0.03610312419681294,0.03973309431695244,0.703,2.67,0.0025050000000000003,0.6921916798841163,1.1155083179473877,0.4878799801411251,0.5121200245185215
34,0.0009789828280558058,0.02727003410927765,0.028097163893921497,0.0006699757759987141,0.022206775202117498,0.022359663141366927,0.694,2.66,0.00249,0.692105630709993,1.118160367012024,0.48674186879726494,0.5132581318499082
35,0.0013864219430621701,0.03171241542285998,0.03256069674044362,0.0008818387778394503,0.028029418577557627,0.02988726226160827,0.685,2.65,0.002475,0.6920682110304941,1.1203830242156982,0.48686348052288886,0.5131365183121995
36,0.0016598247367866949,0.03405775501515138,0.034627381105473455,0.00029463705720348304,0.015980157856512994,0.016758268626714215,0.6759999999999999,2.64,0.00246,0.6920956083281162,1.1218029260635376,0.4877511998082346,0.5122488026510232
37,0.000994433491104247,0.02853031940839125,0.029822730276244214,0.0073051395819260226,0.07134853393852132,0.06914909256314769,0.667,2.63,0.002445,0.6921453155601451,1.1246243715286255,0.48929052386558275,0.5107094756166788
38,0.0008361784279413205,0.024889825035319394,0.025721469548218412,0.0005834809910207626,0.023855543650180392,0.026188646434146225,0.6579999999999999,2.62,0.00243,0.6920771264227412,1.1278493404388428,0.4881888123210944,0.5118111898469355
39,0.0006982384452883996,0.023487914131143324,0.02416584741862149,0.0007362655709832183,0.025579659892155708,0.029413621520026793,0.649,2.61,0.002415,0.6920226013103862,1.129868507385254,0.48816477385198903,0.5118352236887531
40,0.0007035174661383729,0.023742345124321315,0.024649724604948207,0.0011944161552553815,0.03039427873796051,0.031378128529680006,0.6399999999999999,2.6,0.0024000000000000002,0.691987274718207,1.1327617168426514,0.4882324897764042,0.5117675114855834
41,0.0010618834517606465,0.027911108506926366,0.02859065128160675,0.0006077592364270511,0.023489971075532506,0.02663692626740458,0.631,2.59,0.002385,0.6919636734145472,1.1348028182983398,0.4880507883821067,0.5119492117149693
42,0.0010010619679337973,0.026933773812088592,0.02768998667112391,0.0005704857707385299,0.02323343160842518,0.026215568392817835,0.622,2.58,0.00237,0.6919565141265737,1.1371935606002808,0.4876495296222509,0.5123504709602049
43,0.000814884520168937,0.024566113768826996,0.02535916738470978,0.0002610773593102564,0.014594022003771032,0.015168761716956653,0.613,2.57,0.0023550000000000003,0.6919012421764328,1.1392221450805664,0.48802062587551653,0.5119793760660029
44,0.0006114513853508737,0.021821331907261918,0.022446131855492095,0.0006835379535207995,0.022813110793172157,0.023743403089928974,0.604,2.56,0.00234,0.6919141940521754,1.1407935619354248,0.4881756854820976,0.5118243136442187
45,0.0008221712550484595,0.02393720779733795,0.024316859636840032,0.0004627413936671394,0.02063842288679579,0.023907931232191985,0.595,2.55,0.002325,0.6918989157832018,1.1424586772918701,0.48832725964074025,0.5116727401327491
46,0.0006257257017662929,0.02278074476944766,0.023799357739611893,0.0003827639996866442,0.01895432773688175,0.021124114797821322,0.586,2.54,0.00231,0.6918685473137648,1.144516944885254,0.4887112031542129,0.5112887967810699
47,0.000713592636865138,0.023377435304119325,0.024057333013821437,0.0011104800262560762,0.0325023577666109,0.03523732589792858,0.577,2.5300000000000002,0.002295,0.6918543490473015,1.1460704803466797,0.4892695294399862,0.5107304709483177
48,0.0008176869099282727,0.025084335320547272,0.025828111227136612,0.0002638738100429391,0.015094194986215495,0.015780468516558118,0.5680000000000001,2.52,0.00228,0.6917745975148536,1.1483778953552246,0.4889795901203259,0.5110204127272359
