epoch,train_loss,val_loss
1,0.5779418059459007,0.44042664822331046
2,0.39387344641793043,0.3520784537146862
3,0.37391821027997146,0.3461474231759408
4,0.3532107852231291,0.336500732410223
5,0.3470612547003237,0.3213243179004593
6,0.342582680154265,0.3087271575939685
7,0.32290684616655335,0.30264671262643095
8,0.32511401299695325,0.3072903932709443
9,0.3109034737922195,0.3137487362799489
10,0.29926166468694393,0.30460575663655026
11,0.2765324395476726,0.2844303398204029
12,0.2639128416403194,0.24735096388293387
13,0.2516385582007262,0.25262595978297087
14,0.25176349767766204,0.2505047826614595
15,0.2447582086674253,0.22773880573143637
16,0.24472085235262275,0.2490938450384857
17,0.23065873472612902,0.2413247750889986
18,0.23160785009015472,0.23753147234295244
19,0.23395761881107674,0.2498050744932397
20,0.2351870515516826,0.24667749791067645
21,0.23389885746372074,0.23144771632992833
22,0.236518824104229,0.2224573080514308
23,0.22436322611674928,0.22547408930938645
24,0.22399730138237914,0.2195987583028344
25,0.21569236104649708,0.23765939332190014
26,0.21572802480973097,0.22726037063843624
27,0.2549308350958621,0.2410835871346911
28,0.22207121607056238,0.22239920362494045
29,0.21064852260258562,0.22895161355647228
30,0.21125421794434837,0.22960758323134636
31,0.20959967813620292,0.22054858993094667
32,0.2072344580688572,0.23026545513841443
33,0.20671106367033526,0.2450234718191295
34,0.2135620563101948,0.23530536225266324
35,0.20588542569550058,0.2242936815384934
36,0.19970494994244778,0.20801361312244768
37,0.2051423220407395,0.22045006421873145
38,0.20377339075382492,0.24603232823517687
39,0.20217384890954299,0.2378917743164794
40,0.19799215202791648,0.2499766734085585
41,0.19589194550848843,0.23173548703205615
42,0.20107865580042503,0.20926811764562936
43,0.19712632733927035,0.21490518595640523
44,0.19742472753638313,0.21432190296942727
45,0.1978530324341958,0.22562615838564726
46,0.19202172733787307,0.22879583933822492
47,0.19228578935888477,0.22414718926849223
48,0.19151946857459562,0.21992348018744237
49,0.1946883664506121,0.24116624402521847
50,0.19417023725975724,0.22583178778115967
51,0.19908809900881355,0.23460401153952853
52,0.1972697405027865,0.22395109002452745
53,0.18221383323346763,0.2329750351962589
54,0.18775522721964016,0.2206119505273071
55,0.1920691141135113,0.2056858016920269
56,0.18075196097667953,0.2146738293699752
57,0.17793856736711391,0.23505858914520508
58,0.17879328471526765,0.219571126545581
59,0.18321501431907328,0.2319849338522531
60,0.17836938884324,0.2367583916412858
61,0.18054042554887614,0.2172123861305397
62,0.1770392111257503,0.21871203673363926
63,0.17733488455974966,0.25104638866912155
64,0.17818844090577654,0.22126368780557373
65,0.18017299977460302,0.23630478621500178
66,0.18138621127545684,0.21024038472719359
67,0.17276924431211965,0.21649681078386784
68,0.17082822031544564,0.2214105626694242
69,0.1719323333380814,0.22089565952394838
70,0.16979485522386126,0.22173838293119183
71,0.17016760037656417,0.22960640432168367
72,0.1734122262338648,0.22284931314170808
73,0.1716863404315217,0.21483521736728817
74,0.16935241186902636,0.2268052951509791
75,0.16877597247374088,0.22887090539424343
76,0.16166902546371734,0.20296404365086018
77,0.16709743445753156,0.23167702223274642
78,0.1629618568191851,0.20773563128814362
79,0.16551204038816586,0.2265911252987116
80,0.16842616088034815,0.21256627876283532
81,0.16417554485842697,0.21169167781309375
82,0.16948208072803972,0.21734795924789624
83,0.16603041976167446,0.2156756453794943
84,0.16441289789246438,0.2142369634376134
85,0.15828968186799744,0.23158482172734157
86,0.15995150725158833,0.2082529770103015
87,0.16218173475866032,0.24719577770035966
88,0.1624438969936586,0.2063704807880827
89,0.16421683986010707,0.21623841824388146
90,0.151854067518,0.21895705805834673
91,0.15378068725492125,0.21969585025444963
92,0.1569435069696945,0.2436110507650184
93,0.1575927052245403,0.2258883899913396
94,0.155901303659555,0.21978915098092908
95,0.1540334590320898,0.21162195070494985
96,0.15899436287862018,0.23121629111972966
97,0.1519910873177655,0.2247420629873909
98,0.15196357981154793,0.22989106230568468
99,0.14961625082899155,0.21629541537217928
100,0.15089249250509387,0.2104806677440653
101,0.14928254401101207,0.22502386035925165
102,0.15034760686015725,0.207739803762663
103,0.14888020356496176,0.21779870402469373
104,0.15179038708819484,0.20483124440998063
105,0.14763975767115303,0.21124820592334695
106,0.14712871943500108,0.22227116752611964
107,0.14760090232380949,0.23743521877772228
108,0.15109258018116603,0.20168612051503101
109,0.150104072570502,0.21465892796603062
110,0.14804107074002573,0.211267447187787
111,0.14570408144540953,0.2082954594365935
112,0.14324049988672846,0.21457394145261077
113,0.1456609562151414,0.23940574501017878
114,0.1500582229859548,0.21730325305671022
115,0.14509623107456027,0.21113822545697516
116,0.14626790493502653,0.2213838472775648
117,0.15121365542101084,0.2377512220825468
118,0.14033783539980277,0.20431885009346748
119,0.14594947757726923,0.22106031300430012
120,0.14815587892120047,0.23657545945922234
121,0.14137470130260127,0.2483298048787846
122,0.14172094100549407,0.23076847169482917
123,0.14648969674991785,0.20591733552384794
124,0.14184259283438064,0.215197545693333
125,0.14686848676966546,0.21757989427200833
126,0.14004318825060263,0.2057107863270848
127,0.14620842080666008,0.2083522581815122
128,0.13955188645306685,0.21069115071667166
129,0.13729068151392734,0.22030083836992284
130,0.143504062485426,0.216574883886746
131,0.13903166810260678,0.21345369545812892
132,0.13520206177705213,0.20687538445145265
133,0.13722663886266245,0.2151094895407072
134,0.13908762230834268,0.20003973068972877
135,0.14083000892460495,0.22011054930905052
136,0.1396286017203092,0.22416920888991582
137,0.13884853743446202,0.2143271458253526
138,0.14443819073582054,0.21140911954835542
139,0.14712029506912208,0.20931518380355119
140,0.13720710192781344,0.21326864107434912
141,0.133792230565297,0.21480264017979303
142,0.1386353628882639,0.20475576683542782
143,0.13381961012319812,0.20936384657047746
144,0.13384813609950824,0.21025766344521576
145,0.13408630184437098,0.20095037237594002
146,0.14548913131755098,0.204521579308468
147,0.13808094413208782,0.23179466647088975
148,0.13238696425331564,0.20695986503497102
149,0.13536052059447556,0.22590391436839163
150,0.13848172979695456,0.20859028972255855
151,0.13730903361039354,0.20888266096213706
152,0.13226316591962836,0.21618324445378512
153,0.1336377187442959,0.21739640576125385
