epoch,train_mse,train_nrmse,train_rel_l2,val_mse,val_nrmse,val_rel_l2,lambda_prior,gate_temperature,entropy_reg,alpha_entropy,gamma,alpha_self_mean,alpha_lf1_mean
1,0.628586247300448,0.4274373875200813,0.45419328862014474,0.01933893897724383,0.1371246849014921,0.14853163049059007,0.991,2.99,0.0029850000000000002,0.692997976118268,1.0623911619186401,0.4943871877351361,0.5056128127826024
2,0.011014304381676917,0.0969580593038589,0.1017617863339011,0.0079374701661754,0.0861142825660775,0.09070050134097488,0.982,2.98,0.00297,0.6924632839478317,1.1045130491256714,0.4829966165084922,0.5170033843975502
3,0.005919839105600173,0.07053270275086715,0.0742491617491398,0.011136219549689044,0.10337467846071836,0.10864850032387428,0.973,2.97,0.002955,0.691906337629312,1.1203382015228271,0.47683340702590155,0.5231665959834535
4,0.005680336236719135,0.06809712396317792,0.07151644947118531,0.0036337638920335806,0.0582423606001347,0.062397747291523274,0.964,2.96,0.00294,0.6913058400542418,1.135787010192871,0.47185433616337896,0.5281456639660557
5,0.004244978152353005,0.059108131086852214,0.06172393545524564,0.008975253200827583,0.08986095223322656,0.09076362501070337,0.955,2.95,0.002925,0.6908844775408021,1.1460191011428833,0.4690886802898556,0.5309113212310013
6,0.002798591990703383,0.04856725682653123,0.050693823447315496,0.0017697442118394938,0.04131005970236746,0.044145811692748255,0.946,2.94,0.0029100000000000003,0.6904394418227685,1.1555272340774536,0.46599722982876723,0.5340027736659676
7,0.002469299766414543,0.04471409599317984,0.04674563925393759,0.0022224316255356753,0.04372291516476465,0.048373898726354524,0.9369999999999999,2.93,0.002895,0.689799033210539,1.1646910905838013,0.4623508952986793,0.5376491045718861
8,0.0021087257580853893,0.04256211438830072,0.04484046417633304,0.00231655163507348,0.04619807856681856,0.050243041939237745,0.9279999999999999,2.92,0.00288,0.6894451416017696,1.1708797216415405,0.46043823822831226,0.5395617594418645
9,0.0020793583346470123,0.04176482392816797,0.04370340033880274,0.0020439257049589482,0.04469010649809559,0.04818918136427704,0.919,2.91,0.002865,0.689137957642314,1.1794639825820923,0.4591365265665044,0.5408634752455803
10,0.0019260138697567296,0.04062937772615401,0.04266953815369342,0.0006814267752224181,0.024803946798359885,0.025527928223453678,0.91,2.9,0.00285,0.6884413347958742,1.1861039400100708,0.455724232877634,0.5442757666046275
11,0.0016959770294422047,0.037785979028261314,0.03964633099839949,0.0006855628710326024,0.02518644695649448,0.026207646047606052,0.901,2.89,0.002835,0.6881039601454388,1.1925140619277954,0.4542559386594029,0.5457440619877703
12,0.0012431825261136334,0.03228589373233199,0.03364524895266653,0.0009490005181451301,0.029508870384357507,0.03134286329511878,0.892,2.88,0.00282,0.6876466223134797,1.1992839574813843,0.45208564183869915,0.5479143591320605
13,0.0012581417250854493,0.03244160864012767,0.03394776981538333,0.001963321868899884,0.04356582451937268,0.04550071635726586,0.883,2.87,0.002805,0.6877115170160929,1.2052185535430908,0.452385161909296,0.5476148408088312
14,0.001180702924953893,0.03152093662598234,0.03296986429362551,0.0006288444912694033,0.02312036605497587,0.023904884794672714,0.874,2.86,0.00279,0.6871844047961613,1.2116492986679077,0.45031018780056997,0.5496898116816915
15,0.001428748916300675,0.03413351797716172,0.035737540006605215,0.0010897749625214204,0.03170570083758206,0.03307046956445986,0.865,2.85,0.002775,0.6873093947654956,1.2176531553268433,0.4510137504462181,0.5489862477740558
16,0.00106646202345496,0.02970791788292436,0.031145409119682513,0.0038358641277492335,0.057572516260071864,0.057687275346766397,0.856,2.84,0.00276,0.6866482189501536,1.2233613729476929,0.44819360405174324,0.5518063925505978
17,0.0012414420329008543,0.031046822790489263,0.03258036093606364,0.0006056191106959816,0.024335877382133192,0.025861188914011984,0.847,2.83,0.002745,0.6864990071028504,1.2275317907333374,0.4477935376760108,0.5522064624210652
18,0.0009451542943396255,0.02827135100252886,0.02982818615803825,0.0003832601454703463,0.018975062133039084,0.019636025851212657,0.838,2.82,0.0027300000000000002,0.6864328428407187,1.2323271036148071,0.44756465972311205,0.552435337914706
19,0.0006691599922026149,0.02426832282954137,0.025549747314745,0.0015058571018405186,0.038278083705786364,0.04262871430843201,0.829,2.81,0.002715,0.686604837511831,1.2375519275665283,0.44847479381726957,0.551525205664992
20,0.000929918440438536,0.028272043250250376,0.029955200005593697,0.0010584125907592095,0.029664806533351684,0.029389562266110218,0.82,2.8,0.0027,0.6861246433371959,1.2431118488311768,0.4466393877318317,0.5533606138861011
21,0.0008958319528369652,0.02752450594312464,0.028789309052655414,0.002250788473124046,0.04505653843934675,0.04615235659610299,0.8109999999999999,2.79,0.002685,0.6856928276834477,1.2495287656784058,0.44486760520391433,0.555132396834681
22,0.0007015611787984425,0.024119092521624766,0.025309585091474907,0.00041148851384596394,0.018308885621576055,0.01850808521244422,0.802,2.78,0.00267,0.6859439451583175,1.2543871402740479,0.446084395617279,0.5539156034766787
23,0.0008088482296585745,0.025217075778594104,0.02644963096119423,0.001414459525919474,0.03694305239805897,0.0408623849846495,0.7929999999999999,2.77,0.0026550000000000002,0.6853790986033138,1.2593733072280884,0.44398755877077517,0.5560124435590481
24,0.0008156037290659445,0.025980123050761663,0.02700968302915785,0.0011057548102859445,0.03265501034346599,0.03643348114112917,0.784,2.76,0.00264,0.6853207709605479,1.2642885446548462,0.44374121558912155,0.5562587859964526
25,0.0008540804284343134,0.025347623870941638,0.02667610974826655,0.00039503212271651563,0.019584381383237908,0.020993629687474768,0.775,2.75,0.002625,0.6851225177576435,1.2682240009307861,0.44295252738247476,0.5570474728440358
26,0.000672635910595842,0.02363835094268075,0.024798077344085442,0.00027456912703730744,0.016348227089976224,0.017645222216265872,0.766,2.74,0.00261,0.6849344829006382,1.2727400064468384,0.4425613434902361,0.5574386532738983
27,0.0008015998869342578,0.026047631449002396,0.02727964513780434,0.00028145568232273554,0.016442365031146888,0.01745483313587684,0.757,2.73,0.002595,0.684406145646699,1.27838134765625,0.44049423437941737,0.5595057636467047
28,0.0004905944243407162,0.02037573466330249,0.021320406790422308,0.00046610171507955846,0.01940761071638864,0.019438975002363468,0.748,2.7199999999999998,0.00258,0.6844861018800062,1.2817528247833252,0.4409437326473729,0.5590562650875212
29,0.0006203062803725672,0.023183918170768456,0.02432918899270921,0.0007169223574184569,0.024901766393297504,0.0261800122962704,0.739,2.71,0.002565,0.684318477698439,1.2863004207611084,0.4403193010892982,0.5596806986194739
30,0.0007438317586728003,0.025342195028849716,0.026660275624318698,0.0020123522104785858,0.04401923390557465,0.046191988747964784,0.73,2.7,0.00255,0.6842958119482482,1.2902024984359741,0.44038114712111465,0.5596188496430197
31,0.0007083119609204589,0.0238521274231803,0.02499518581301006,0.0003035596923086593,0.017081468935730388,0.01851459154949605,0.721,2.69,0.002535,0.6840199440491187,1.29405677318573,0.4397528413582055,0.5602471542410172
32,0.0004176421570778702,0.01863938805027324,0.019572220107663855,0.0003287846775492653,0.01777738335461003,0.01900820790346965,0.712,2.68,0.00252,0.6839934914948239,1.2979880571365356,0.4396047801847178,0.5603952194269783
33,0.0005010209828979224,0.020316795159806774,0.021349368857606098,0.0005623474947427788,0.023083388353291066,0.02412824095814552,0.703,2.67,0.0025050000000000003,0.6838809870482785,1.3017162084579468,0.4392772885797855,0.5607227103847375
34,0.0005506340132221826,0.021429219524842263,0.022493076307474595,0.0005654744870024869,0.02328345027652759,0.024288485495789536,0.694,2.66,0.00249,0.6835031548229802,1.3056765794754028,0.4380449648141602,0.5619550377745323
35,0.0006001563732802765,0.02176686900341226,0.02272595070407652,0.0003275401443548193,0.016801298966685547,0.01694055833826655,0.685,2.65,0.002475,0.6834753789290802,1.3094507455825806,0.43795801069785667,0.5620419869076028
36,0.00044044272445903707,0.019187639254053306,0.020139819425687468,0.00022922816940072418,0.014881642481077064,0.016250875240499243,0.6759999999999999,2.64,0.00246,0.6834905319700542,1.3126403093338013,0.4383961740197628,0.5616038292808201
37,0.0003927773991627487,0.01831456630143876,0.01920054510971946,0.0004865308529561729,0.021815640779519543,0.02361174839214214,0.667,2.63,0.002445,0.6835448679137048,1.3166697025299072,0.4384995774324502,0.561500424153124
38,0.00037433534145054893,0.017613679702503934,0.01834491167488497,0.0013500461275734513,0.03511698497007194,0.035734144789935314,0.6579999999999999,2.62,0.00243,0.6835767340064696,1.3199691772460938,0.43865072190049675,0.5613492791349802
39,0.00046302064952802573,0.019805550347734548,0.0208475905309768,0.0001930815530604642,0.013268022675935215,0.013625162056855206,0.649,2.61,0.002415,0.6833409207522158,1.3227568864822388,0.4381227073917948,0.5618772951968977
