epoch,train_mse,train_nrmse,train_rel_l2,val_mse,val_nrmse,val_rel_l2,lambda_prior,gate_temperature,entropy_reg,alpha_entropy,gamma,alpha_self_mean,alpha_lf1_mean,alpha_lf2_mean
1,1.514780607139855,1.155604100018217,1.2961167034349943,1.2028395810297556,0.9959501964705331,0.9760647416114807,0.991,2.99,0.0029850000000000002,1.0985547910656845,1.0014986991882324,0.3337044762937646,0.33311839061870907,0.33317713779315616
2,1.079568329087475,0.9635088631981298,1.016233593748327,1.156100066644805,0.9755452147551945,0.9498184067862374,0.982,2.98,0.00297,1.0978378831294544,1.0043561458587646,0.31606899855429665,0.3414122985120405,0.34251868254260015
3,0.7565554694125527,0.800006720057705,0.8335926846454018,0.666500557746206,0.7374908200332096,0.7197112696511405,0.973,2.97,0.002955,1.0970147116142406,1.0071784257888794,0.30724099226165236,0.34565795565906327,0.34710104214517695
4,0.32539372564407815,0.5426351752197534,0.6097896684680069,0.3027403365288462,0.518564488206591,0.5697903845991407,0.964,2.96,0.00294,1.097716580357468,1.0106968879699707,0.31389135906570836,0.342375235599384,0.3437334204974927
5,0.22251969628166735,0.44674210276520043,0.5038973281258031,0.26883700383561,0.4818507752248219,0.4865931442805699,0.955,2.95,0.002925,1.0984078582964445,1.0140875577926636,0.3394194757729246,0.33010117578924747,0.33047934843782795
6,0.18163243524338069,0.4062742755601281,0.46260654560306613,0.09971216001680919,0.29204628084387096,0.2983999082020351,0.946,2.94,0.0029100000000000003,1.0984990345804315,1.0166436433792114,0.340243059815022,0.32994414316980464,0.3298127907410003
7,0.06706810951755758,0.24864298105239868,0.2803292739809605,0.06970190363270896,0.25644185287611826,0.29063595192773,0.9369999999999999,2.93,0.002895,1.0985257081818163,1.021012544631958,0.3393977326259278,0.330374350673274,0.3302279187921892
8,0.05426000176291717,0.22371856972836612,0.25847637078218294,0.051412638276815414,0.2210620641708374,0.2495394285236086,0.9279999999999999,2.92,0.00288,1.0984940612525271,1.0231555700302124,0.34029439875954076,0.3299123916709632,0.32979321166088704
9,0.09407229329410352,0.2881971984578852,0.33536985359693827,0.0873391686805657,0.28903778748852865,0.33588603138923645,0.919,2.91,0.002865,1.0984713341060437,1.0259736776351929,0.3407311063063772,0.32969634365617184,0.32957254010334347
10,0.07906339578984077,0.27044213863841277,0.31072531457532915,0.1371077567871128,0.33552331796714235,0.3423688880034855,0.91,2.9,0.00285,1.0983999402899491,1.0285574197769165,0.34219720070822196,0.32895652975952416,0.3288462695322539
11,0.0691793883840243,0.24308744438907556,0.26859333954359355,0.07012826363955225,0.26033966881888254,0.3053235581942967,0.901,2.89,0.002835,1.0984140216258533,1.0313647985458374,0.3419109007768464,0.3290983940425672,0.32899071145475955
12,0.04381479041879637,0.19962843729738602,0.22652983090333773,0.056497979376997264,0.21785835496016911,0.2234590756041663,0.892,2.88,0.00282,1.0983832384410657,1.0346065759658813,0.34244564855307863,0.3288240234057109,0.3287303322239926
13,0.03729170469338434,0.1831082288633313,0.2086095653082195,0.05467249905424459,0.22861239526953017,0.3057594469615391,0.883,2.87,0.002805,1.0983633723175317,1.0391000509262085,0.3425464630126953,0.3287625704940997,0.32869096074187965
14,0.061587584776836526,0.23415365292314896,0.2646012337584245,0.06410633932266917,0.25037277383463724,0.31917819380760193,0.874,2.86,0.00279,1.0983428118521708,1.041274905204773,0.3422953418472357,0.32888156959885045,0.3288230906453049
15,0.06611666331688563,0.2445143529197626,0.28960981938922614,0.05429744214883873,0.21722642013004848,0.24052049858229502,0.865,2.85,0.002775,1.098414092733149,1.0439664125442505,0.34138358162160504,0.32934048092156126,0.32927593797968147
16,0.0377778115502575,0.186621164282163,0.2163951430927243,0.04786580827619348,0.20989663686071122,0.25266148362840923,0.856,2.84,0.00276,1.0984298241765875,1.0464738607406616,0.3409907425704755,0.32953816756867527,0.3294710820181328
17,0.035436540972768216,0.18079040944576263,0.2134720811195541,0.051082044041582515,0.21817925785269057,0.2794382625392505,0.847,2.83,0.002745,1.0984308092217696,1.049839973449707,0.34085425473096076,0.3296015686110446,0.3295441761351468
18,0.035197257668825616,0.1760265787965373,0.20012593007924265,0.04114183969795704,0.19849708889211928,0.2330661682145936,0.838,2.82,0.0027300000000000002,1.098391436693961,1.0525920391082764,0.3413619775521128,0.32933792419600905,0.329300089886314
19,0.0416000910234033,0.19674642619333768,0.23073724461229225,0.02987621564950262,0.163509230528559,0.18212596433503286,0.829,2.81,0.002715,1.0983620108219616,1.055854082107544,0.34142893134501945,0.32930328553183036,0.3292677841688457
20,0.023044399753735775,0.14581766071026786,0.16999410014403493,0.02227584764893566,0.14679910029683793,0.17511268172945296,0.82,2.8,0.0027,1.09836731249826,1.058323860168457,0.3412313717499114,0.32939872407076654,0.32936990888495193
21,0.034016856662275496,0.17197902879694052,0.19680082013732508,0.028007653142724718,0.1649180075951985,0.2119397638099534,0.8109999999999999,2.79,0.002685,1.0983209149879323,1.0613853931427002,0.34148928157070224,0.32926248040115624,0.32924824639370565
22,0.061058960332159413,0.22966004280667557,0.2647413198362317,0.01771433824407203,0.12925259236778533,0.15362442284822464,0.802,2.78,0.00267,1.0982473252112406,1.0651566982269287,0.34194798427715634,0.3290286973903054,0.3290233125812129
23,0.021769779783330466,0.1391583537323433,0.1594723541485636,0.019854501555008546,0.1340557187795639,0.1528367261801447,0.7929999999999999,2.77,0.0026550000000000002,1.0981453008819044,1.068067193031311,0.34281079392684133,0.32859201075737937,0.32859719113299724
24,0.031929824370564075,0.16919745949276707,0.1995779168710374,0.062303438250507624,0.24766292316573008,0.31233255352292744,0.784,2.76,0.00264,1.0981077896921259,1.0701078176498413,0.34279154999214306,0.32860511436797024,0.32860333197995234
25,0.048922985857516005,0.20633041414252498,0.24183837206740127,0.05920344857232911,0.22278409344809397,0.22497210332325526,0.775,2.75,0.002625,1.098009795473333,1.0733734369277954,0.3440588148016679,0.32796994479078995,0.327971256092975
26,0.0231460572400114,0.13963921028271056,0.15572313807512583,0.030659980406718596,0.16956174480063574,0.21437763635601317,0.766,2.74,0.00261,1.0979643119008917,1.0767194032669067,0.34371535715303925,0.3281425577506684,0.3281420830049013
27,0.06358470682773673,0.22840502753592373,0.2665202957496308,0.12722800884928023,0.35328198756490437,0.4133177782808031,0.757,2.73,0.002595,1.097956607216283,1.0783460140228271,0.34380068904475164,0.3280963333029496,0.32810298183508085
28,0.07835453134356883,0.255001716969306,0.28886533410925613,0.023372144837464606,0.14826650811093195,0.17248261400631495,0.748,2.7199999999999998,0.00258,1.0979011728052508,1.079918622970581,0.3455106636934113,0.3272170518573962,0.3272722839263448
29,0.01856111061939022,0.1276980248982446,0.14838051351538875,0.026764969740595137,0.15714647940226964,0.1796183032648904,0.739,2.71,0.002565,1.097502260877375,1.0834743976593018,0.3473600713830245,0.32629901275300144,0.32634090958980094
30,0.029753038038810093,0.15978650252024332,0.18994964057939095,0.027343890629708767,0.16113357033048356,0.21567097519125258,0.73,2.7,0.00255,1.097524839535094,1.0855803489685059,0.34675828929533037,0.32660806388185737,0.3266336462999645
31,0.013423586566524025,0.10844179360490096,0.12284582513466216,0.01321571193901556,0.11021173638956887,0.1232227310538292,0.721,2.69,0.002535,1.0974590485556084,1.0888749361038208,0.3472157465784173,0.32637892898760346,0.3264053286167613
