epoch,train_mse,train_nrmse,train_rel_l2,val_mse,val_nrmse,val_rel_l2,lambda_prior,gate_temperature,entropy_reg,alpha_entropy,gamma,alpha_self_mean,alpha_lf1_mean,alpha_lf2_mean,alpha_lf3_mean,alpha_lf4_mean
30,0.01791857156837196,0.1287115043715427,0.1479361948736927,0.031206155994108746,0.16533577548606054,0.17816285469702312,0.73,2.7,0.00255,1.3094509609958582,1.0498313903808594,0.5489062311356527,0.11471051892690491,0.11731209174582832,0.11057126208355553,0.108499903689351
31,0.02199942683964445,0.13962170847675257,0.15835205792335041,0.0230752435911979,0.1496431188923972,0.18466248576130187,0.721,2.69,0.002535,1.2832411318494563,1.054310917854309,0.5659507994066205,0.10972777767139569,0.11351670220232847,0.10653814882562872,0.1042665669269729
32,0.023394836439636715,0.14347776273886362,0.16290205873941122,0.03114226713244404,0.16892693723951066,0.1881625780037471,0.712,2.68,0.00252,1.2995885506010891,1.0572692155838013,0.555739913070411,0.11249730618376481,0.11585971373215057,0.1091925121451679,0.10671055552206542
33,0.025101352434017156,0.15021373070122904,0.1701094113421022,0.021259579541427747,0.1342895914401327,0.14318785603557313,0.703,2.67,0.0025050000000000003,1.244482019491363,1.058942198753357,0.5848864337854218,0.1048579553240224,0.10878709612185494,0.10201456972904373,0.09945395432020489
34,0.017508154833003095,0.12295517612967574,0.154794888015379,0.01865812630525657,0.13024881056376866,0.14124174841812678,0.694,2.66,0.00249,1.1655788651683874,1.0594110488891602,0.6304303700463814,0.09345896319861997,0.09735633955712904,0.09061746260053233,0.08813686995652684
35,0.011353603082202506,0.10077815986516182,0.1153463693825822,0.015332566441169806,0.11994969951254981,0.14030490815639496,0.685,2.65,0.002475,1.3070370314414042,1.061274766921997,0.5510955567945514,0.1130124625929615,0.11810955771228723,0.11024067668538344,0.107541760331706
36,0.01026314268248123,0.09765319774548213,0.1151649580712904,0.016201130912772248,0.11611951036112649,0.12437762320041656,0.6759999999999999,2.64,0.00246,1.3029770014578836,1.0631804466247559,0.5530153533868623,0.11259860114047401,0.11754475272538369,0.10971576694333762,0.10712553273167527
37,0.01252033938898852,0.10625048766010686,0.12339344437707934,0.031513327466590066,0.16842844762972423,0.18489316318716323,0.667,2.63,0.002445,1.2983739836174144,1.0663357973098755,0.5559581267206293,0.11173154753551148,0.11683390707823268,0.10905822091980984,0.10641820689565257
38,0.023293143534510022,0.14611753291989626,0.16792012149827523,0.014431656604366643,0.11601604627711433,0.1369175123316901,0.6579999999999999,2.62,0.00243,1.2655855689132423,1.070817232131958,0.5753151743035567,0.10658348600069682,0.1119764274672458,0.10450712499911324,0.10161778709867544
39,0.014590434452290075,0.11428116392671016,0.13340232717363457,0.019503233156033924,0.13096628550972259,0.1388669333287648,0.649,2.61,0.002415,1.2874269192678887,1.0746506452560425,0.5629563854451765,0.10913640326052382,0.11525535975631915,0.10774393248976323,0.10490791761038597
40,0.020905793856894762,0.13397332359301417,0.15830270357822118,0.02129557602373617,0.14233928067343576,0.16711741047246115,0.6399999999999999,2.6,0.0024000000000000002,1.2673098957329465,1.0777679681777954,0.5750890008190221,0.1056406643045576,0.11229251717266284,0.10494907069624516,0.10202874465469729
41,0.01690088363625763,0.11877498749578208,0.1323474126688221,0.027741543216896907,0.1529459229537419,0.1556211465171405,0.631,2.59,0.002385,1.2760973018512392,1.078962802886963,0.5692026374632853,0.10716371068306137,0.1133709100254795,0.10654217475338985,0.10372056642122436
42,0.01796013845555615,0.124358403970275,0.15127251127309965,0.015419845602342061,0.12035864698035377,0.13870403170585632,0.622,2.58,0.00237,1.267353986438952,1.0814849138259888,0.5720707920559666,0.1063478931523206,0.11283046739143238,0.10582267061660164,0.10292817260089673
43,0.013280370174662062,0.10765089382205092,0.12263285930742297,0.03303244270916496,0.15292449668049812,0.13736568923507417,0.613,2.57,0.0023550000000000003,1.1668800345638342,1.082418441772461,0.6298774554018389,0.09179365007500899,0.098572072883447,0.09131180194386265,0.08844502610072755
44,0.018640725203512006,0.1275379893026854,0.14757067801659568,0.018085253225373372,0.1301525511911937,0.1491563692688942,0.604,2.56,0.00234,1.3183092820016962,1.0835646390914917,0.5437196712744864,0.11323722085931845,0.12102852186612915,0.1126751876191089,0.10933939772739745
45,0.013726896590046715,0.11234723528226216,0.1353285253832215,0.013297185434826784,0.10621458079133715,0.11006461083889008,0.595,2.55,0.002325,1.2728692272253204,1.084233283996582,0.5706179769415605,0.10671436838936388,0.11414943060331177,0.10591116782866027,0.10260705296930514
46,0.009520041592941996,0.09268273439323693,0.10519327393226456,0.010921898963195937,0.09951400011777878,0.10737200826406479,0.586,2.54,0.00231,1.2539912441320586,1.0853866338729858,0.5825863626965305,0.10379699735265029,0.11098629824425045,0.10297808011895732,0.09965224459505918
47,0.010707643422249117,0.09880458014576059,0.1119659058096116,0.011504663819713252,0.10047453322580882,0.10772802893604551,0.577,2.5300000000000002,0.002295,1.2896731631797658,1.0868048667907715,0.5611714867123386,0.10915136284995497,0.11647646521267138,0.10829022422171476,0.10491046361755907
48,0.008611215850371019,0.08813350268623285,0.10249030511630208,0.015226999962968486,0.11372262026582446,0.11442001376833234,0.5680000000000001,2.52,0.00228,1.3186664999577038,1.0885974168777466,0.5417346556981405,0.11375482184322257,0.12197484964864296,0.11292380499735213,0.10961187055759262
49,0.012583391022002488,0.10341221067989081,0.11896757873003944,0.018544445080416545,0.13469219739948,0.16641064839703695,0.5589999999999999,2.51,0.002265,1.2570591014728212,1.0908942222595215,0.5791807572046915,0.10489232589801152,0.11270277751119513,0.1030964421337111,0.10012769986662948
50,0.009093700940802432,0.09021666972783574,0.10669622609489843,0.009435428106891257,0.09387364983558655,0.10713955440691539,0.55,2.5,0.0022500000000000003,1.3059532161344563,1.0931357145309448,0.550040276427018,0.11204244026489425,0.12056853661411687,0.1101873860808841,0.10716137107004199
51,0.008073733049330482,0.0866863707962789,0.09899153102908217,0.008505211544356175,0.08883478971464294,0.09912750763552529,0.5409999999999999,2.49,0.002235,1.2765076955159504,1.0945428609848022,0.5693337038943642,0.10669944030151032,0.11546234289805095,0.10557724457038076,0.10292725160456541
52,0.006769691140537984,0.07788170998295148,0.08813339524101793,0.007825800982703055,0.08436762914061546,0.09100474736520223,0.532,2.48,0.0022199999999999998,1.3008651942537541,1.0972216129302979,0.5546328958712126,0.11045007629875551,0.11941921737110406,0.10886820915498231,0.106629615551547
53,0.007720447815301125,0.08429288053721712,0.09670719713495489,0.01144891485039677,0.09852603929383415,0.09962593338319234,0.5229999999999999,2.4699999999999998,0.002205,1.3144258156157376,1.0989840030670166,0.5458983517529672,0.1124090302670211,0.12200784160379778,0.11075553324138909,0.10892924235055321
54,0.00992904119030164,0.09288362452858373,0.10363948763462535,0.015507137668984277,0.11495871522596904,0.11781996807881764,0.514,2.46,0.00219,1.3330754271724767,1.1005324125289917,0.5339818377243845,0.11513374484421914,0.12549720809125064,0.11363755454096877,0.11174964813286797
55,0.007416874783015565,0.08109116900646895,0.09443978481648262,0.010551472959507788,0.09282332605549268,0.09502535898770605,0.5049999999999999,2.45,0.002175,1.2851764716600116,1.1033445596694946,0.5644177679429975,0.10839736017218807,0.1175515246495866,0.10578739708452894,0.10384595158853029
56,0.008804031239266982,0.08668250485993269,0.10190704399556444,0.014069690834730864,0.1033653047467981,0.1216927601822785,0.4959999999999999,2.44,0.00216,1.2735629500004284,1.1051799058914185,0.5713883429242853,0.10716008355743006,0.11555097108347374,0.10387820279911945,0.10202240329562572
57,0.010252370940227257,0.09306565763657554,0.10504570407302756,0.007774232021932091,0.07797660518969808,0.07864579664809364,0.487,2.43,0.002145,1.295063809344643,1.1069750785827637,0.5580567560697857,0.11100489162562187,0.11845208037840693,0.10717045528846875,0.10531581350063023
58,0.011763173874402255,0.09747246639770374,0.11069361630238984,0.019416137066270624,0.1379094741174153,0.16835554902042663,0.478,2.42,0.00213,1.2909244759040965,1.1088521480560303,0.5604222228652552,0.10964989688312798,0.11835524335242155,0.10669800247016706,0.10487463625899532
59,0.01727666174829529,0.12318202585243342,0.1422437839863593,0.04051934162686978,0.17154026244367873,0.15673338621854782,0.469,2.41,0.002115,1.2176378860808255,1.1092690229415894,0.6003308735395733,0.09930797091178727,0.10818010333337282,0.09710314203249781,0.09507791175131212
60,0.021395839317783452,0.1345402875490356,0.153478286245413,0.04328645792390619,0.17234618536063603,0.1507169327565602,0.45999999999999996,2.4,0.0021000000000000003,1.2751353058898658,1.1099414825439453,0.5681147617206239,0.10795725411490391,0.1162527438841368,0.10520305667530026,0.10247218817995306
61,0.019532564308559687,0.12914728804638512,0.1481637295923735,0.01495644317141601,0.11843335309198924,0.13648342873368943,0.45099999999999996,2.39,0.002085,1.2915310295004594,1.1103368997573853,0.5602951405341166,0.11006036270083043,0.11873284975687663,0.107152812836463,0.10375883783164777
62,0.007630488704563233,0.08322177892714216,0.09812787907165393,0.009255553961598448,0.09112110414675303,0.10131028933184487,0.44199999999999995,2.38,0.00207,1.227915839145058,1.1125274896621704,0.5969065427780151,0.10152319073677063,0.10904947080110249,0.09816573037390124,0.09435505459183141
63,0.005752651772478171,0.07291605846400846,0.083671987448868,0.028908877267635295,0.13994461297988892,0.12176746129989624,0.43299999999999994,2.37,0.002055,1.26926645061426,1.1133222579956055,0.5731421248954639,0.10748832712047979,0.11568223907236468,0.10402424071441617,0.09966307277219337
64,0.008463452194343534,0.08536996757775023,0.09568483160253156,0.018327587749809027,0.13216337348733628,0.15343071626765387,0.42399999999999993,2.36,0.00204,1.3069138610572146,1.1151214838027954,0.5507780909538269,0.11309281252978141,0.12138747306246507,0.1095553168602157,0.10518630018882584
65,0.006414418500897132,0.07569630901541627,0.08664375778875853,0.013181496943746294,0.10021584161690303,0.0952086869095053,0.4149999999999999,2.35,0.002025,1.262406539498714,1.1157642602920532,0.5777279996035392,0.1063428965576908,0.11446908168625414,0.10274211382656767,0.09871791263944224
66,0.006090715650076929,0.07374851836969978,0.08330019837931583,0.013614851914878403,0.10924627259373665,0.11829001775809697,0.4059999999999999,2.34,0.00201,1.2822174565833913,1.116498351097107,0.5659747552453426,0.10917217794217561,0.11796921334768597,0.10537723870131008,0.10150660822788875
67,0.010478747918744358,0.09652002325706315,0.10943009207646053,0.014015746685410184,0.10563360367502485,0.10232237832886833,0.3969999999999999,2.33,0.0019950000000000002,1.2816367400319952,1.117462158203125,0.5664812305517364,0.10910187504793468,0.11843195034746538,0.10490777225870836,0.10107716944134026
68,0.009794068310344428,0.09246866391939029,0.10517348545162301,0.007514321677652853,0.08026472851634026,0.0838158657508237,0.3879999999999999,2.32,0.00198,1.2775380966956156,1.1186728477478027,0.5688370821768778,0.10858250265581566,0.11823088636523799,0.10415877663252647,0.10019074445753767
69,0.003775175035882153,0.05734152523310561,0.06366320790951713,0.005036759190261364,0.06877980753779411,0.08078261730926377,0.379,2.31,0.001965,1.2903353707832204,1.1194037199020386,0.5607623991213346,0.11055656561726018,0.12030437889329174,0.10619173669501354,0.1021849250322894
70,0.004091704337808646,0.06091527314039699,0.06829355421819185,0.007691535666318876,0.08358193348561015,0.09227726608514786,0.37,2.3,0.0019500000000000001,1.2698393286320202,1.1207548379898071,0.5727615649240059,0.10760927945375443,0.11718112021161799,0.10322667292335577,0.09922135948089131
71,0.004957263929802075,0.06716204081711016,0.07636752371725283,0.008350065393772508,0.0817104700420584,0.07991042254226548,0.361,2.29,0.001935,1.263764314484178,1.1217960119247437,0.5767220028659754,0.10713799297809601,0.11601639290650685,0.102110881554453,0.09801271949943743
72,0.0064378241730625166,0.072274697715776,0.08045961982325504,0.012732985096850566,0.10427020703043256,0.11407885594027382,0.352,2.2800000000000002,0.00192,1.3018790713527746,1.1234441995620728,0.5538745198333472,0.11299211688731846,0.1221217037292949,0.1076579942253598,0.10335367578163482
73,0.0059957756709895635,0.07471018755122234,0.08568181097507477,0.010022090415337257,0.09961871377059392,0.12602486088871956,0.34299999999999997,2.27,0.001905,1.2959513517848231,1.1244717836380005,0.5572801336907504,0.11144519754146275,0.1218079898441047,0.10684375007424438,0.10262292427451987
74,0.008318270046035187,0.0842400065116715,0.09742650951732669,0.009260396373325161,0.08922335292611804,0.09121077614171165,0.33399999999999996,2.26,0.00189,1.2655209470213504,1.125196099281311,0.5747386007978205,0.10728837235977776,0.11670487622419994,0.10268243898948033,0.0985857003874946
75,0.008027708076202032,0.0863827831651035,0.09771335608603661,0.009029634596247758,0.09119232211794172,0.10626974808318275,0.32499999999999996,2.25,0.001875,1.286204499110841,1.1261062622070312,0.5626218632647866,0.10984396111024053,0.12021002905410633,0.1057138086149567,0.1016103516806636
76,0.0067373331505478475,0.07547120410099364,0.08229690136616691,0.014549600060230919,0.10508050822785922,0.10581503702061516,0.31599999999999995,2.24,0.00186,1.2514774548379999,1.1268234252929688,0.583237183721442,0.10438544028683712,0.11504197016096952,0.1007233460744222,0.09661205230574858
77,0.006364151471899005,0.074089428507968,0.08158429411419652,0.006912094940032277,0.07472291163035802,0.0738893374800682,0.30699999999999994,2.23,0.001845,1.2639671103996144,1.1283468008041382,0.5761224418355707,0.10562244475933544,0.1172850312371003,0.1027124228707531,0.09825764962455683
78,0.0036985183200030996,0.05754462041352924,0.06368897188650935,0.004253516888378986,0.06288045165794236,0.07223654804485184,0.29799999999999993,2.2199999999999998,0.00183,1.3107730422103614,1.1287537813186646,0.5476401437792862,0.11257551009194892,0.1250552738967695,0.1097743870657787,0.10495467784634807
79,0.004308750272908232,0.06026344118933929,0.06750592027317014,0.009375614247151784,0.0944869305406298,0.10968850872346333,0.2889999999999999,2.21,0.001815,1.2548256004065799,1.1298878192901611,0.5813746682384557,0.10419880742566627,0.11617780542164519,0.10133836666742961,0.09691034531907032
80,0.005002559121828853,0.06457556235162835,0.07485961286645186,0.008124286475192224,0.08508718173418726,0.10514374077320099,0.2799999999999999,2.2,0.0018,1.2568114891386868,1.1308436393737793,0.5803508737631011,0.10442035919741581,0.11657672519223732,0.10156473386705968,0.09708731399293531
81,0.003018382760050723,0.05228019260654324,0.06151203451710835,0.0059897268656641245,0.06728294757860047,0.06434626504778862,0.2709999999999999,2.19,0.001785,1.279318380774113,1.1312024593353271,0.567059057846404,0.10762917995452881,0.1205913523832957,0.10470475648578845,0.10001564757865772
82,0.003336584685664428,0.05452804901359374,0.06123437052756025,0.007446452609396407,0.07753940458808627,0.08122212759086064,0.262,2.18,0.00177,1.2890626045695521,1.1324985027313232,0.5611056005745604,0.10908524587489012,0.12212100285187102,0.10616065208849154,0.10152749573452431
83,0.005210301062713067,0.06919097593217566,0.07854649084701873,0.016293512058577368,0.11779948057872909,0.12140771001577377,0.253,2.17,0.001755,1.2534503434833728,1.1336181163787842,0.5824035949874342,0.10305174845352508,0.11712532608132613,0.10110359076868024,0.09631574807459847
84,0.011799015137448646,0.09673118891946056,0.10508858765426435,0.008000658874932145,0.0742976117346968,0.07381531063999448,0.244,2.16,0.00174,1.2842370878186142,1.1343398094177246,0.5642397487372682,0.1076436803529137,0.12202771713859156,0.10582729468220159,0.10026155020061292
85,0.0030114926487664903,0.051318079886729255,0.058285551309062725,0.0037138197970177445,0.057177329169852395,0.06600795819291047,0.235,2.15,0.001725,1.274004900664614,1.1351032257080078,0.5699623185291625,0.10665153189186465,0.12020925550084365,0.1044354389111201,0.09874145425202553
86,0.0026045353213129075,0.0492194192974191,0.05732739448808787,0.006178905256092548,0.07282350797738348,0.07952980697154999,0.22599999999999998,2.14,0.0017100000000000001,1.2929088462863052,1.1357887983322144,0.5584779852314999,0.10962420231417606,0.12295284527435638,0.10747531343970382,0.10146964040764592
87,0.003721226039424277,0.0577112323882287,0.06527219366347581,0.007166361901909113,0.08179765513965062,0.1037529967725277,0.21699999999999997,2.13,0.0016950000000000001,1.2732190416570295,1.136847972869873,0.5697519852404009,0.10803922762473424,0.11926027962513137,0.10432222511684686,0.09862628343858217
88,0.006264179965415806,0.07472026047476552,0.08775265129250392,0.0040209973230957985,0.06204883488161223,0.07430512883833476,0.20799999999999996,2.12,0.00168,1.2474095382188495,1.1375529766082764,0.5842227350201523,0.10396286596854527,0.11621913026299394,0.10047082929757603,0.0951244428492429
89,0.0028347120407903404,0.050527584003774745,0.0573571967451196,0.004138385561028761,0.059483242354222705,0.0640006922185421,0.19899999999999995,2.11,0.001665,1.216180734467088,1.1383260488510132,0.6034325392622697,0.09863258584549553,0.11206179151409551,0.09565467361295432,0.09021842688844915
90,0.0038351655872375296,0.05730084741586133,0.06443582893463604,0.003258789623422282,0.05536002399665969,0.06334113010338374,0.18999999999999995,2.1,0.00165,1.288508795855338,1.1388366222381592,0.5609189522893805,0.10909087851382139,0.12378823286608646,0.10612644673439495,0.10007547822437789
91,0.002924519321440082,0.05060739207424616,0.05821353157884196,0.003782086623167353,0.05989153576748712,0.07569477334618568,0.18099999999999994,2.09,0.001635,1.2882463032739204,1.1392767429351807,0.5614411266226518,0.10901264284263577,0.12394045711609356,0.10588669541635011,0.09971907630301359
92,0.0025934748527218113,0.048456701008897075,0.055376917189150526,0.004610364425129124,0.06390483251639775,0.07231964756335531,0.17199999999999993,2.08,0.00162,1.2701231764073957,1.1392771005630493,0.5722687526753074,0.10648601110044278,0.12101823862707406,0.10335891001057207,0.09686808052815889
93,0.00461554095524837,0.06278232328201595,0.07267813083895466,0.005746745637484959,0.0714492281632764,0.07934838959148952,0.16299999999999992,2.07,0.0016049999999999999,1.2507287577578896,1.1398898363113403,0.583246810394421,0.10454818946227692,0.11816997799957007,0.10037446937017273,0.09366055094359214
94,0.0025754132422438837,0.048487776727007145,0.05464042239544684,0.0038359253999910186,0.05810814616935594,0.06377787781613213,0.15400000000000003,2.06,0.00159,1.27418651706294,1.1405514478683472,0.5699743231137594,0.10836481708183623,0.12194517673107616,0.10330505263909959,0.09641062599002269
95,0.004140370362029786,0.05938236905555976,0.06557201267334453,0.005852116404899529,0.07566668199641365,0.09261661661522728,0.14500000000000002,2.05,0.001575,1.2850482923942699,1.1409376859664917,0.5635753681785182,0.11033207125831068,0.1238589639726438,0.1047248346240897,0.09750875595368837
96,0.005687669687495942,0.06921058769027393,0.07728664119515502,0.008826750480303807,0.08209915326109954,0.0753778884453433,0.136,2.04,0.0015600000000000002,1.2854897139365213,1.1417375802993774,0.5631964123039915,0.11039486174520693,0.1239089082207596,0.1048524913034941,0.0976473333542807
97,0.006478221866449243,0.07218992566330391,0.07843775942660215,0.003083683068065771,0.051720492275697846,0.052927116198199134,0.127,2.0300000000000002,0.0015450000000000001,1.2926133620111566,1.1424332857131958,0.5586297323829249,0.11203973491986592,0.12492849481733222,0.10577856749296188,0.09862347548468071
98,0.0027061685932015904,0.04956254846694177,0.05533919967057412,0.003387487410301609,0.05414208131177085,0.05847028855766569,0.118,2.02,0.0015300000000000001,1.254314096350419,1.143131971359253,0.5814844474457858,0.10696730357513093,0.11857155880384278,0.09987520779434003,0.09310148094306912
99,0.0025818104561614362,0.04805865628938926,0.054222869114917624,0.004360659081222755,0.05978557653725147,0.0619417599269322,0.10899999999999999,2.01,0.001515,1.2849298903816624,1.1432838439941406,0.5631504341175682,0.11243551838816258,0.12320739239977117,0.10397342161128395,0.0972332392345395
100,0.001925732956774402,0.041284096214854925,0.0459649007636727,0.0033817144077537315,0.05623668884592397,0.07036375094737325,0.1,2.0,0.0015,1.2810190560524923,1.1442134380340576,0.5654173064650151,0.11195688524789978,0.12263160434208419,0.10335310718469452,0.09664108408124823
101,0.0031702390447128238,0.05306220499047062,0.05941119456761762,0.005692901663548712,0.06577786031578269,0.061986256922994344,0.1,1.99,0.001485,1.269942233436986,1.1441888809204102,0.5722484755934331,0.11034840136243586,0.12080180566561849,0.10158856892794893,0.09501273773218456
102,0.0028177635323485,0.04943869171435373,0.0534670390188694,0.0037214616147269097,0.05643936486116478,0.05799869341509683,0.1,1.98,0.00147,1.2867030783703453,1.1442615985870361,0.5619719258525915,0.11302375976453748,0.12363223104100478,0.10402576808343854,0.0973463202254814
