epoch,train_loss,val_loss
1,2.0724950990369244,2.0571606834430742
2,2.073779267649497,2.0618517530293095
3,2.0834381811080442,1.9131693081150676
4,1.870718563756635,1.661424692113298
5,1.6076212583049652,1.4434349199285483
6,1.3886717711725542,1.2629291530241047
7,1.1952011469871766,1.09494972408266
8,1.0482631998677407,0.9588822229464251
9,0.9014877484690759,0.835522170652423
10,0.7975144040200018,0.7449129933402652
11,0.7091612142901267,0.6984953953508746
12,0.6983807029262665,0.6849402198217865
13,0.6775974496718375,0.6627331819749416
14,0.6535815808080858,0.6267238232426178
15,0.6042217631493846,0.5921741721026581
16,0.572139766908461,0.5662816647897687
17,0.5470800611280626,0.5357865296808401
18,0.5082372503895913,0.5079176154053002
19,0.4907354510599567,0.4904097728711322
20,0.4595637475290606,0.47300492141181066
21,0.44030443891402216,0.45978300336907085
22,0.43588143683248953,0.44688231410239276
23,0.40699941112149146,0.43163818531765374
24,0.40037258978812923,0.434856421069095
25,0.39621661074699893,0.4279985609359311
26,0.3985614872747852,0.41994224193699675
27,0.3808755095927946,0.41763608340631453
28,0.3758153434722654,0.4100024894365392
29,0.3722516240612153,0.41091559509884446
30,0.3666433586228278,0.4058965567807506
31,0.37546612562671783,0.4099604728676024
32,0.36705767819958346,0.3973652293956967
33,0.3534891672672764,0.3976777242986779
34,0.35658599195941804,0.39259282635865655
35,0.34790693367681197,0.38950306154731523
36,0.34344478480277524,0.3893351301662904
37,0.34016755511683805,0.38947321530571555
38,0.34882725631037065,0.3877420851909427
39,0.3397675887230904,0.3882834175624943
40,0.34183588047181407,0.3859834272909284
41,0.343407049294441,0.3949688859003827
42,0.3546857362793338,0.3902997568735204
43,0.3329031015596082,0.38679705623696026
44,0.3330474640092542,0.3907951261465412
45,0.3387360822769903,0.38516854911221
46,0.33152097079061693,0.3894812868053752
47,0.32792245476476606,0.38078779527418
48,0.33085177310051456,0.3782528771045513
49,0.3162484159392695,0.38995243448362615
50,0.3223319793901136,0.3793328452976724
51,0.32770131576445793,0.37869128338376384
52,0.3219206515819796,0.37431795032400833
53,0.31184535737960567,0.3809136370369665
54,0.3093588054180145,0.37024298489541935
55,0.3143317718659678,0.3711266733500593
56,0.32151542363628266,0.379217034892032
57,0.31256345202845914,0.3724820221725263
58,0.30637981141767195,0.3736297170769302
59,0.31537297752595717,0.37511068694573596
60,0.30948961838599176,0.3694396131767665
61,0.30695651615819625,0.3670397515882525
62,0.3029399591107522,0.3715250736340544
63,0.29930469201457116,0.3671982143457073
64,0.2920232049880489,0.363648651013697
65,0.3000227241746841,0.366755252419259
66,0.2906342917873013,0.3635494408750893
67,0.29035276559091383,0.36953761942105784
68,0.2902955210977985,0.36626240088228595
69,0.2864351762879279,0.36721544277697876
70,0.28638966621891143,0.3700525774842217
