epoch,train_mse,train_nrmse,train_rel_l2,val_mse,val_nrmse,val_rel_l2,lambda_prior,gate_temperature,entropy_reg,alpha_entropy,gamma,alpha_self_mean,alpha_lf1_mean,alpha_lf2_mean,alpha_lf3_mean,alpha_lf4_mean
17,0.04659292690063778,0.2010681388670938,0.22691109515073007,0.06699719479573625,0.2309914007782936,0.26620854437351227,0.847,2.83,0.002745,1.4832107560676442,1.0571449995040894,0.4192688752684677,0.14654050113862022,0.14510094596628556,0.14420575635475025,0.14488392493181063
18,0.05748236440775687,0.2279155521016372,0.2611864637910274,0.030168678345424787,0.16642149218491145,0.20463792979717255,0.838,2.82,0.0027300000000000002,1.4919648672405041,1.0603878498077393,0.41063414853915836,0.14903206391292706,0.14701379940175174,0.14642496067180968,0.14689503322567857
19,0.03234113491418069,0.1716665620343727,0.19561134749337247,0.028614453971385956,0.1594098742519106,0.19472798811537878,0.829,2.81,0.002715,1.4808524575149804,1.0641396045684814,0.4206687828950715,0.14653321002659045,0.1444382921122668,0.14408564828989798,0.14427406772186882
20,0.03277061258753141,0.16927531100156015,0.18935627843204297,0.024763126192348345,0.15397287905216217,0.19985780545643397,0.82,2.8,0.0027,1.5072781663191945,1.0675475597381592,0.3945959273137544,0.15338225584281118,0.15096502450474522,0.15063204420240303,0.1504247502276772
21,0.019940313572684925,0.13734456321649385,0.15814129589942463,0.04378067356135164,0.19656148659331457,0.23360079739774978,0.8109999999999999,2.79,0.002685,1.4856730260347064,1.0729598999023438,0.4155296610112776,0.14811452046820991,0.14579987604367106,0.14528476590650125,0.14527117709318796
22,0.025796697066541304,0.15357238041204319,0.17476584121846317,0.0166936492813485,0.12600060339484895,0.15961611909525736,0.802,2.78,0.00267,1.4907013784375107,1.0778775215148926,0.4101439149756181,0.14959094503469633,0.14707479220733308,0.1465299262812263,0.1466604267296038
23,0.024387571111060026,0.145090063935832,0.15859138102907883,0.034906143987817426,0.17894601396151952,0.22859110789639608,0.7929999999999999,2.77,0.0026550000000000002,1.512678246749075,1.082061529159546,0.38892148304403873,0.15561583376767343,0.15208905517009266,0.15152668273239805,0.15184694528579712
24,0.03161001055125605,0.16541526165970585,0.18120504523578443,0.031796352937817574,0.17437225154467992,0.21695242609296525,0.784,2.76,0.00264,1.4949183840500682,1.0861523151397705,0.40690829774789644,0.1515112900943087,0.14746645824951038,0.14671717531848372,0.14739678068119183
25,0.031197512358949894,0.1648593273079186,0.18439242479048276,0.01629972524408783,0.12653409796101706,0.16634370067289897,0.775,2.75,0.002625,1.4894083131823623,1.0898733139038086,0.41196549984446745,0.15060309516756157,0.14596833053388095,0.14543206780626064,0.1460310108306115
26,0.016203277858725766,0.12122948180165208,0.13798128277586216,0.0153815616587443,0.11949659351791654,0.15320125009332383,0.766,2.74,0.00261,1.4948867057499133,1.0923576354980469,0.40549668094568087,0.1521542527173695,0.1477560437562173,0.1470166355894323,0.14757639091265828
27,0.012224496227868815,0.10702174980389445,0.12271874620203387,0.012768908869475126,0.10932829709989685,0.1402458878500121,0.757,2.73,0.002595,1.4885313385411312,1.0948529243469238,0.4120169438813862,0.15057922089309023,0.1461504075610847,0.14534199159396322,0.14591144652743088
28,0.017860811775582925,0.12823492144806342,0.14550506781067765,0.02210659028163978,0.1472667625972203,0.19618496830974305,0.748,2.7199999999999998,0.00258,1.481414272074114,1.0960755348205566,0.41870797935285065,0.14876970178202578,0.14459980527559915,0.1437526596219916,0.14416984926190293
29,0.02202417587109825,0.1416892746561452,0.15962289848871397,0.01496065135246941,0.11343033026371684,0.13398892538888113,0.739,2.71,0.002565,1.4730397274619655,1.098703145980835,0.4257722983234807,0.147653682712923,0.14262202957220244,0.14194379276350924,0.14200819009228757
30,0.02727842239434259,0.15194168922148252,0.1651872898402967,0.018795882484742572,0.13422753023249762,0.16736314126423427,0.73,2.7,0.00255,1.496703210629915,1.1004152297973633,0.40459150912468894,0.15341408289315409,0.1478049535500376,0.14706165879441982,0.14712778857925482
31,0.011861153273728857,0.10312015497893617,0.11572585241836414,0.009376509880114878,0.0928751001400607,0.11304753593036107,0.721,2.69,0.002535,1.4734522689852798,1.101872444152832,0.42674385560186284,0.14772838929243254,0.14240618128525584,0.14137458382991322,0.14174697901073255
32,0.008893110969087533,0.0915158159638706,0.10470542638448246,0.013720446964725852,0.10230507648416928,0.11906723571675164,0.712,2.68,0.00252,1.4805858595329418,1.1020625829696655,0.4198642739078455,0.1495766650166428,0.144300657144764,0.14281549317794934,0.14344290526289688
33,0.010896478665241023,0.09809062930575588,0.11011177824254621,0.05978201861892428,0.23484919113772257,0.2843460270336696,0.703,2.67,0.0025050000000000003,1.4810643509814614,1.102208137512207,0.41945795322719376,0.15008400851174405,0.14445618317838302,0.14284786320569223,0.14315399815116012
34,0.027715982999979405,0.15322137924662807,0.16813084888353683,0.028767127809779986,0.1679691140140806,0.22463742324284144,0.694,2.66,0.00249,1.4791808546635143,1.1024961471557617,0.42113463972744186,0.14981567127662793,0.14397674615968736,0.14245255134607615,0.1426203880916562
35,0.020619714959410198,0.1363551940834313,0.1541171160183455,0.007664588579375829,0.08196724578738213,0.10095955325024468,0.685,2.65,0.002475,1.4830758676194309,1.1040003299713135,0.4172937650429575,0.15073740586899875,0.14521132749423646,0.14335203850478456,0.14340545733769736
36,0.011363106469313303,0.09909868083502117,0.10954774693961729,0.00850001529657415,0.087138974240848,0.10811436708484377,0.6759999999999999,2.64,0.00246,1.4620012358615273,1.1050808429718018,0.43630067089147734,0.14686959981918335,0.14020105934979624,0.13819248791326555,0.13843618254912526
37,0.018682617792173437,0.13012395655376868,0.15174522538457,0.021574319606380805,0.1451593658753804,0.19390071715627397,0.667,2.63,0.002445,1.4745522737503052,1.105416178703308,0.4247876384802032,0.1503158708413442,0.14297650702166975,0.1408916737949639,0.14102831326032939
38,0.015912264675359455,0.1200924531409615,0.1366931664054854,0.009316764655523002,0.09046677127480507,0.1098870470055512,0.6579999999999999,2.62,0.00243,1.4660897903275072,1.1070144176483154,0.43291191992006806,0.14844322230732232,0.14100935532335648,0.13879398661747314,0.13884150798906358
39,0.011153255834391243,0.1019544946519952,0.11666964177499738,0.01402113466922726,0.11263345181941986,0.13628302620989935,0.649,2.61,0.002415,1.4756345707073546,1.1074801683425903,0.42415779567601386,0.15116927393695764,0.14309608936309814,0.1407854834146667,0.14079136257631736
40,0.0122457591718749,0.10488657705616533,0.11411494513352712,0.004882477722795946,0.06753788782017571,0.08414492277162415,0.6399999999999999,2.6,0.0024000000000000002,1.4889788502141048,1.1085044145584106,0.4118702071800567,0.15434390907747703,0.14640841724579795,0.1436242293893245,0.1437532376301916
41,0.0151471353152342,0.1177434913421932,0.1339597360868203,0.027634683464254652,0.16515988324369704,0.22117306930678232,0.631,2.59,0.002385,1.4905701708375363,1.1094753742218018,0.4112154098979214,0.15458079545121445,0.1466091194173746,0.14377435858835252,0.14382031533801765
42,0.014702167296618746,0.11496017520364962,0.13273007017478608,0.009586808737367392,0.0950986806835447,0.1287446426493781,0.622,2.58,0.00237,1.476392712509423,1.1105483770370483,0.42414131551458123,0.15150395009601325,0.1434313173879657,0.1405536929766337,0.14036972899185984
43,0.018587902122945116,0.12746929050537578,0.14112322476872227,0.02127645058291299,0.1406529120036534,0.1763968180332865,0.613,2.57,0.0023550000000000003,1.474677094242029,1.111397624015808,0.4246638030336614,0.1523760755856832,0.14320100347201029,0.1396425965062359,0.1401165268923107
44,0.014427109735838155,0.1142830736281579,0.12929609731624,0.026425538451543877,0.16059261666876928,0.21011733689478465,0.604,2.56,0.00234,1.4871985243077863,1.1123794317245483,0.41331795485396133,0.1551927613061771,0.1460834987330855,0.1420447005514513,0.14336107226840236
45,0.015563854441177426,0.11645304084869854,0.13137455153883548,0.005484711578381913,0.07255179009267262,0.09333491059286254,0.595,2.55,0.002325,1.4893265816203334,1.1129193305969238,0.41181752660818266,0.15663460472173857,0.14648071663421497,0.1418984074864471,0.14316874716365546
46,0.008600554118553797,0.08739812410714333,0.09978810266444557,0.007550330300416265,0.08109612496835845,0.09663778862782887,0.586,2.54,0.00231,1.4862384001413982,1.1145845651626587,0.4142657251734483,0.155944344767353,0.14585027464649133,0.1412389430037716,0.14270071476175075
47,0.008324898995883893,0.08677450783158604,0.0988029330446009,0.006849365026157882,0.07687792075531823,0.09398768203599113,0.577,2.5300000000000002,0.002295,1.4810889812937953,1.1148732900619507,0.4189350411557315,0.15506580053714283,0.14474155034935265,0.14013244525382393,0.14112517002381778
48,0.00982841957164438,0.0920095145702362,0.10366537539582503,0.006103049032390118,0.07790887568678175,0.10090254353625434,0.5680000000000001,2.52,0.00228,1.4814813304365726,1.1165223121643066,0.4185370849935632,0.15606615261027687,0.1450624382286741,0.14009077716291995,0.14024355641582556
49,0.009423447356216218,0.09043012062708537,0.10145299881696701,0.006231495960881668,0.07278569228947163,0.08710210131747383,0.5589999999999999,2.51,0.002265,1.4819589142213787,1.117807149887085,0.41744013261376767,0.15686509379169397,0.14502200379706265,0.14079304379329347,0.13987972286709568
50,0.00532580403562047,0.06989748024365358,0.0783355253046019,0.005302797803389174,0.07050929910370282,0.08818232800279345,0.55,2.5,0.0022500000000000003,1.4743039775312992,1.1182377338409424,0.42418382356041356,0.15582387175476342,0.14329011163167787,0.13911838515808708,0.1375838115549924
51,0.010448647597641275,0.09138885741693932,0.10264702376566436,0.015018669023577656,0.11385403413857732,0.1417440442102296,0.5409999999999999,2.49,0.002235,1.4730153543907298,1.1194437742233276,0.4252564075746034,0.15606313394872764,0.14314350799510353,0.13828025418415404,0.1372566900232382
52,0.009387767281415955,0.08988642084755395,0.0994046731737622,0.010059868185115712,0.09623001249773162,0.1187078133225441,0.532,2.48,0.0022199999999999998,1.4771123350712292,1.1196411848068237,0.4216032488304272,0.15798545615714893,0.14425306179021535,0.138486262737659,0.1376719631646809
53,0.012704664318446527,0.10700673583829612,0.12095972869479865,0.00888686374362026,0.09380986541509628,0.12253038585186005,0.5229999999999999,2.4699999999999998,0.002205,1.484647324210719,1.1202137470245361,0.4149304994365625,0.15936964541150814,0.146134426719264,0.1402989225952249,0.13926651289588526
54,0.009524554773969086,0.09356053820566128,0.10547204211092832,0.005975038162432611,0.070042185485363,0.08293995261192322,0.514,2.46,0.00219,1.4758318746299075,1.1211756467819214,0.42271642831333894,0.15777188539505005,0.14419861686857124,0.13826391885155126,0.13704915031006462
55,0.006103559752534095,0.07489177225190297,0.08427945263030236,0.006526537971304995,0.07846752873488835,0.10238913606320109,0.5049999999999999,2.45,0.002175,1.4834985753946137,1.1216275691986084,0.41576602898145976,0.15951985434481972,0.14609042123744362,0.13995900514878726,0.13866469237888068
56,0.010473747198518953,0.09681320817847001,0.10954222501369945,0.004842252769906606,0.06616635567375592,0.08579895751816886,0.4959999999999999,2.44,0.00216,1.4801362711086608,1.1219773292541504,0.4187912925293571,0.15873423271011888,0.14516743311756536,0.13903946442562237,0.13826757747876017
57,0.007403023639007618,0.08156988364562653,0.09690759402879498,0.007143127665455852,0.0832626393863133,0.10665515916688102,0.487,2.43,0.002145,1.474203766437999,1.1228033304214478,0.4258975355248702,0.15729609916084691,0.143471301124807,0.13698690998972507,0.13634816439528213
58,0.006206815572161423,0.0748349068719044,0.08332981711678338,0.004469733419162887,0.06354441014783722,0.07968558211411748,0.478,2.42,0.00213,1.474255084991455,1.1235061883926392,0.4246672810169688,0.1579642687973223,0.14369227018272668,0.13707467495349415,0.13660151968922532
59,0.003948948721875224,0.06024241434377536,0.06834445240204795,0.004659768892452121,0.06504746127341475,0.07912386581301689,0.469,2.41,0.002115,1.471761473438196,1.1241711378097534,0.4258793524482794,0.15768480536184812,0.14340267918611826,0.13703286229518422,0.1360003124726446
60,0.011112379498387637,0.0955519961160526,0.10319495514819496,0.02368996704795531,0.14257009008101054,0.16879550899778092,0.45999999999999996,2.4,0.0021000000000000003,1.468007347040009,1.1245722770690918,0.4292495292529725,0.15685640667614184,0.14264952038463793,0.1365093528701548,0.13473519499887499
61,0.014632407951642546,0.1096417662083057,0.12066554918623808,0.010816803800740413,0.09633143884795052,0.11339977915797915,0.45099999999999996,2.39,0.002085,1.4882318889885617,1.1251249313354492,0.4114930044140732,0.16269266866801077,0.146967351436615,0.14040690817331014,0.13844007201362074
62,0.0049926441228180605,0.06761330758270465,0.07742684922720257,0.011947044437485082,0.10626835376024246,0.1449592603104455,0.44199999999999995,2.38,0.00207,1.46589612124259,1.1250121593475342,0.4320718598993201,0.15870070718882376,0.1415742834409078,0.1347575490934807,0.13289560403740197
63,0.006489386014117484,0.07598626077697988,0.08872038178276598,0.005819146554651005,0.07420479453035764,0.09235794203622001,0.43299999999999994,2.37,0.002055,1.4718070992252283,1.1254050731658936,0.4267404502943942,0.16008390799949043,0.14288464188575745,0.1360898349891629,0.1342011721510636
64,0.006300271317166717,0.07663122080920036,0.08878332350337714,0.005582899620224323,0.0719539885010038,0.09210057609847613,0.42399999999999993,2.36,0.00204,1.4606737672236927,1.1259515285491943,0.43631289350359065,0.15758195571732103,0.14039732045248934,0.13386434839482894,0.13184348036322677
65,0.005166630211629365,0.06861809458126102,0.07776738598681333,0.00690323269061212,0.0773854021515165,0.09327053065810885,0.4149999999999999,2.35,0.002025,1.4690945504004496,1.1267458200454712,0.42848275837145355,0.15993368547213704,0.1422056257724762,0.13558334033740194,0.13379459422931336
66,0.004110822813552723,0.06104237651615812,0.06729521301754735,0.0043488063383847475,0.06316699939114707,0.07950208016804286,0.4059999999999999,2.34,0.00201,1.4630487341629832,1.1264562606811523,0.4335848751821016,0.15915466740466,0.14076671579427885,0.1339723126668679,0.13252142411574983
67,0.0046874107711278555,0.06639504171254342,0.07486896099228608,0.003808586858212948,0.05904371796974114,0.072395458817482,0.3969999999999999,2.33,0.0019950000000000002,1.4770827084256892,1.12679123878479,0.4209325334482026,0.16239927944384122,0.1441155970096588,0.13710497162844004,0.13544761977697672
68,0.0040668987407626814,0.06146207412606791,0.06978777743745268,0.005289065718118634,0.07176702416368894,0.09326725719230515,0.3879999999999999,2.32,0.00198,1.4653381255635045,1.1274077892303467,0.43146701235520213,0.16061500865116454,0.14166233335670672,0.13407560973836666,0.13218003903564654
69,0.0061155743243401514,0.07472199672146847,0.08595374265783712,0.007469054012160216,0.08369362141404833,0.10379398188420705,0.379,2.31,0.001965,1.4727048915729188,1.1271820068359375,0.4250178253441526,0.16142592121634566,0.14367966693744325,0.13599269536503575,0.13388389741119586
70,0.004666320469001667,0.06449125439190027,0.07214311601822837,0.004583578357206923,0.06570869418127197,0.0830068928854806,0.37,2.3,0.0019500000000000001,1.4754409873694705,1.1278035640716553,0.42289949718274567,0.16161451371092544,0.14419960583511152,0.13670048326776738,0.13458590287911265
71,0.003511179148693357,0.05630914010761077,0.06251764473946471,0.0035528379791815367,0.05679983805332865,0.07482722720929555,0.361,2.29,0.001935,1.478236620886284,1.1285415887832642,0.42043263661234004,0.1622799012744636,0.1447935697802326,0.13715138874555888,0.13534250567879594
72,0.0034127310326878438,0.05622064139236484,0.06425317834343827,0.004031425242179206,0.06229820953948157,0.08065858642969813,0.352,2.2800000000000002,0.00192,1.4734022512770535,1.128906011581421,0.42468708230738056,0.16206262247604236,0.14352049168787503,0.13578148029352488,0.13394832794080702
73,0.005654715508091868,0.06848968114507825,0.07724281766435556,0.005360411646376763,0.06885915409241404,0.08370930435402053,0.34299999999999997,2.27,0.001905,1.4598894432971352,1.1291916370391846,0.43636680172200787,0.1583422147913983,0.14085592721637927,0.13306230149771037,0.13137275006687432
74,0.004537472848600724,0.062063466692179964,0.07053175849611298,0.004309516000960555,0.06522481143474579,0.08516788695539747,0.33399999999999996,2.26,0.00189,1.4722129482971995,1.129334807395935,0.42528342677835834,0.16162581794094621,0.1435266218164511,0.1355744500954946,0.13398968519871696
75,0.004208548501003207,0.06171268924025067,0.07039813749622881,0.007921376864292793,0.08532169727342469,0.10987216500299317,0.32499999999999996,2.25,0.001875,1.4599455260393912,1.130011796951294,0.4354878162082873,0.15938207245709604,0.14096096994584068,0.13267740502692105,0.1314917316562251
76,0.006793147459495486,0.07634478990446057,0.08574463374782026,0.00672229119975652,0.07911651687962669,0.10179549189550537,0.31599999999999995,2.24,0.00186,1.4689083726782548,1.1314677000045776,0.42762937148412067,0.16136205719228378,0.14327452710846014,0.13522294921833172,0.13251110048670517
77,0.006331706717773749,0.07497534711371388,0.08430954918526766,0.005415175575762987,0.06308530883065291,0.07211743454848017,0.30699999999999994,2.23,0.001845,1.4990366864622684,1.131982445716858,0.39990462859471637,0.16955029389314485,0.15003554653703122,0.14173297008924318,0.13877656271583155
78,0.006086978922483691,0.07194170205478083,0.08164443376294353,0.003149270878306457,0.05437363258429936,0.06757862865924835,0.29799999999999993,2.2199999999999998,0.00183,1.4545305737277918,1.1327507495880127,0.44089337242277044,0.160847071754305,0.13933376157492922,0.13081220811919161,0.12811358822019478
79,0.003407154595806149,0.05503432753316143,0.06229176940886598,0.0032098829480154173,0.055870821965592246,0.07158167340925761,0.2889999999999999,2.21,0.001815,1.4814582895814328,1.133459448814392,0.41629903410610397,0.1677164686353583,0.14564603671692966,0.13684980597412377,0.1334886540446365
80,0.0021544891050118103,0.04496191964860548,0.05125372222902482,0.003570613883701818,0.05627137050032616,0.06864707970193454,0.2799999999999999,2.2,0.0018,1.483245381137781,1.1333084106445312,0.41413831240252447,0.16815569944549025,0.14643108818614692,0.13746116637137898,0.13381373594727433
81,0.0032855784112032047,0.05351948983183032,0.058152050139349806,0.004231494635210505,0.058138124112571986,0.06794189874614988,0.2709999999999999,2.19,0.001785,1.4674995991221644,1.1331770420074463,0.4284625314829642,0.16481030850034012,0.1431960555022223,0.13379776582383274,0.12973334235057496
82,0.004267462708970956,0.061752615725262125,0.06912671565486674,0.003306607333278017,0.05555908701249531,0.06822371376412255,0.262,2.18,0.00177,1.477827737205907,1.1330894231796265,0.4190610087754434,0.16790849963823953,0.14577562348884449,0.13576078362632216,0.13149408028836837
83,0.0029696749335383636,0.05085406321705433,0.05671082999099765,0.0021143865804853185,0.0436812588678939,0.054768121136086326,0.253,2.17,0.001755,1.4765480024772777,1.1334995031356812,0.42016892893272534,0.16695004231051394,0.14568413009769038,0.13615723084985165,0.1310396743448157
84,0.002700544722182186,0.04725072990384018,0.0526550671641241,0.003648611583880016,0.05421137171132224,0.06485206154840333,0.244,2.16,0.00174,1.464310932577702,1.1332968473434448,0.4312060762915695,0.16384652387677578,0.14317329567775391,0.13371212100773527,0.12806197870195957
85,0.004104791352067862,0.06024846558769544,0.07125534744639146,0.0025390879184539828,0.05021270045212337,0.06558028981089592,0.235,2.15,0.001725,1.4803866984551413,1.1339575052261353,0.4166684610801831,0.16679152689482035,0.14707811751909422,0.13749272598509202,0.1319691632923327
86,0.004354015981222977,0.06278842596108453,0.06953058457165434,0.003112654999962875,0.05405463757259505,0.07102613151073456,0.22599999999999998,2.14,0.0017100000000000001,1.4617473953648616,1.1336098909378052,0.43331499476181834,0.16427527734062128,0.14280146830960325,0.1328691568290978,0.12673909334759964
87,0.0032974878375075364,0.05391335506972514,0.059859448749768104,0.001743784806291972,0.04068515423153128,0.0527859346142837,0.21699999999999997,2.13,0.0016950000000000001,1.4830466132414968,1.1337769031524658,0.4139904338016845,0.1685244501159902,0.1477753708237096,0.13816615050299125,0.13154359292565732
88,0.0023868801439867206,0.04627716306008791,0.051798272943287565,0.0022241193135934217,0.044456605932542255,0.058942296143089025,0.20799999999999996,2.12,0.00168,1.4781010067253781,1.1338571310043335,0.41854923754407647,0.16747221481381802,0.14681831786507055,0.13691614620518266,0.13024408148046127
89,0.0019780624098258846,0.04292244313840281,0.04850084373825475,0.002145715939280178,0.04454185175044196,0.05457676255277225,0.19899999999999995,2.11,0.001665,1.4702611806099875,1.1340631246566772,0.42554910768542376,0.16632938751003198,0.145006130139033,0.13490001831138343,0.12821536158260546
90,0.004397709784506445,0.059737541369701684,0.0664647260125269,0.006453155406883785,0.07036544808319636,0.08424171752163342,0.18999999999999995,2.1,0.00165,1.4737039825372529,1.1343721151351929,0.42242740068519324,0.16579385075652808,0.14617980153937088,0.13598378290209853,0.12961516960671074
91,0.005343740001288161,0.06430343264027645,0.06849931200083934,0.003998169076762029,0.059976182345833094,0.08142319534506116,0.18099999999999994,2.09,0.001635,1.4701208733675772,1.1343762874603271,0.425392547720357,0.1663223688016858,0.14527360728958197,0.13438965354049415,0.12862182617710347
92,0.0022675939263743267,0.044101630517265254,0.04855044754712205,0.0024518026537927134,0.04767838812300137,0.058723847780908854,0.17199999999999993,2.08,0.00162,1.4665666797704864,1.134751319885254,0.42835657742985506,0.16568202041743094,0.14461602662739,0.13337214029671854,0.12797323522860543
93,0.0023231197990019594,0.04545198446303083,0.05206058010981794,0.0025644120095031603,0.04908185399004391,0.061609064894063134,0.16299999999999992,2.07,0.0016049999999999999,1.47440122721488,1.1345291137695312,0.42102806819112676,0.1671959982629408,0.14637705213145205,0.1353532682385361,0.13004560990814576
94,0.002236142403266409,0.04459555152999727,0.049432891633426936,0.0012887324971546019,0.0347343592771462,0.044235234281846454,0.15400000000000003,2.06,0.00159,1.4688468376795452,1.135200023651123,0.42631698386710987,0.16568857640550846,0.14519687284503066,0.13417819299195943,0.12861937938029305
95,0.0023045399677612934,0.04483812616059655,0.048550987191367564,0.006431043646963579,0.07743552433592933,0.09641999857766288,0.14500000000000002,2.05,0.001575,1.4736769032060055,1.135144829750061,0.4220692714055379,0.16715506346602188,0.1463430746082674,0.13538539148213571,0.12904720531221023
96,0.003317405191952722,0.05544402992777657,0.0640337286811126,0.002556944315853928,0.04946384099977357,0.06210988227810178,0.136,2.04,0.0015600000000000002,1.4691155291440194,1.1350001096725464,0.42629976021616084,0.1662268471299556,0.14582717523240207,0.1343002714085997,0.1273459415686758
97,0.001779973102537425,0.04045059139791288,0.04511683695671851,0.0017309343384113163,0.03986873770398753,0.05075523789439883,0.127,2.0300000000000002,0.0015450000000000001,1.4749300354405452,1.1355054378509521,0.4212539039160076,0.16683753540641383,0.1473740378492757,0.13557589759952143,0.12895863228722623
98,0.0015376701444518148,0.03745130560638612,0.042472545743772856,0.0042534808495215005,0.0635183932525771,0.08753794165594238,0.118,2.02,0.0015300000000000001,1.4792385833305226,1.1359257698059082,0.4172281816340329,0.167564030279193,0.1483089191871777,0.13658330445749717,0.1303155657492186
99,0.003761100125286663,0.055940722817914526,0.061533309519290924,0.006336690325822149,0.07919544939483915,0.10553340347749847,0.10899999999999999,2.01,0.001515,1.467971170157717,1.1356042623519897,0.4276685631066038,0.16419104682771782,0.14533847518134535,0.13433722341269777,0.12846468689671733
100,0.0031709321202677593,0.051608292091833916,0.0581871774374393,0.0023004826258069704,0.047747134630169184,0.06163478270173073,0.1,2.0,0.0015,1.4666175256695664,1.1357853412628174,0.4284955242223907,0.16440629749967342,0.145100802705999,0.13388175817958095,0.12811562824144698
101,0.0026783868098598823,0.04705256204071798,0.051121525074306284,0.002195480978116393,0.046250246465206146,0.061424328812531064,0.1,1.99,0.001485,1.4681616582368548,1.1358394622802734,0.4268084304374561,0.16565911837837152,0.14546701991767214,0.13373106665778578,0.128334361210204
