epoch,train_mse,train_nrmse,train_rel_l2,val_mse,val_nrmse,val_rel_l2,lambda_prior,gate_temperature,entropy_reg,alpha_entropy,gamma,alpha_self_mean,alpha_lf1_mean,alpha_lf2_mean,alpha_lf3_mean,alpha_lf4_mean
1,2.693224367342497,1.51885159601245,1.7690842946370442,2.19938953433718,1.4083139726093836,1.4811999457223075,0.991,2.99,0.0029850000000000002,1.6088888394205194,1.0012521743774414,0.20934746636633286,0.19771613468203628,0.19746040722780062,0.19758222918761403,0.1978936320856998
2,1.174101662217525,1.0247404366208797,1.1183961954033166,1.3226611188479833,1.0846432447433472,1.1301152110099792,0.982,2.98,0.00297,1.5932492122315525,1.0034598112106323,0.265243472237336,0.18545805205378615,0.18310582376362985,0.18243825278784098,0.18375438216485476
3,0.8575999216879147,0.841136645329626,0.8612089802821478,0.9089886929307666,0.8198352711541312,0.7313205514635358,0.973,2.97,0.002955,1.5970856411415233,1.0072124004364014,0.26372833994396944,0.18653868217217295,0.18301735060256824,0.1823279520398692,0.1843876770713873
4,0.4161497213338551,0.5981588415932237,0.655857102912769,0.2832834582243647,0.5047468074730465,0.5557373975004468,0.964,2.96,0.00294,1.591901287697909,1.0100669860839844,0.27671883555880766,0.18502452603557654,0.17903962339225568,0.1783293733994166,0.1808876502409316
5,0.1769473225270447,0.39558765422879605,0.42665386304520725,0.30134098657539915,0.5344370007514954,0.6235794595309666,0.955,2.95,0.002925,1.4395130935468172,1.0122936964035034,0.44782192142386185,0.14504064802537886,0.13596488182481967,0.13404806402691624,0.13712449711665772
6,0.1505572670384457,0.3696437739489371,0.4150153665166152,0.10302337418709483,0.2967458026749747,0.30618209285395487,0.946,2.94,0.0029100000000000003,1.3623703676357604,1.0139148235321045,0.5143285022492994,0.12916034250928646,0.11953835215484887,0.11707552247925808,0.11989727773164448
7,0.09041271566233613,0.28833921070684465,0.3255795742336072,0.06281659645693642,0.23832338622638158,0.25439237696783884,0.9369999999999999,2.93,0.002895,1.369229515393575,1.0144058465957642,0.5109146917075441,0.1301703071385099,0.12049747389136699,0.11784858086652923,0.12056895110167955
8,0.11184974929742646,0.295631899645454,0.31588740254703324,0.13671046176127025,0.3677862584590912,0.4498221107891628,0.9279999999999999,2.92,0.00288,1.3394396597878975,1.0160510540008545,0.5310956595236795,0.1252376839779971,0.11544307203669298,0.11282250245935038,0.11540108108729646
9,0.09557432795695045,0.292119827448276,0.3262744823045898,0.07860007562807628,0.2634222209453583,0.28229610196181704,0.919,2.91,0.002865,1.4689092196916278,1.0174585580825806,0.43094772518726815,0.15035431792861537,0.14039231078666553,0.13787208288385158,0.14043356687353367
10,0.052131360298708865,0.22123811380905017,0.25129850104189755,0.05785241616623742,0.23605765189443315,0.27299179775374277,0.91,2.9,0.00285,1.4564185749020493,1.0194575786590576,0.4433942301231518,0.1472860467538499,0.13723625373422055,0.13464913870158948,0.1374343395756002
11,0.04916518273060782,0.21199376541271545,0.24063199863099216,0.28560141154697966,0.5034623146057129,0.5264932938984462,0.901,2.89,0.002835,1.330429152438515,1.021065592765808,0.5364002470384565,0.12401500893266577,0.11405408591554876,0.11134868546536095,0.11418196088389347
12,0.09913970405856769,0.2884747315394251,0.3129618575698451,0.054932392069271634,0.22068334370851517,0.2391046072755541,0.892,2.88,0.00282,1.4240345327477706,1.0239332914352417,0.46910038538146437,0.14094208625324986,0.13097010003892998,0.12805922799988798,0.1309282005878917
13,0.04042150707621323,0.19437629768722936,0.22602628537437372,0.1349171775260142,0.319840065070561,0.3003129320485251,0.883,2.87,0.002805,1.3902912139892578,1.0255616903305054,0.495334175595066,0.13447922076049604,0.12436077364704065,0.12139985514314551,0.12442597367784433
14,0.0687126454554106,0.24057767056582266,0.2781998279847597,0.04771612345107964,0.2086562216281891,0.22534866205283574,0.874,2.86,0.00279,1.2963632052404839,1.0267516374588013,0.5573721036576388,0.11866673252038788,0.10889177638710591,0.1060163845357142,0.10905299819352333
15,0.041087690544755834,0.19041517899747482,0.21254828258564598,0.0458536541887692,0.21103098137038095,0.2534962807382856,0.865,2.85,0.002775,1.2730556454574853,1.0284831523895264,0.5718102998900831,0.11498128269848071,0.10528343759085003,0.10247443171969631,0.10545054313383605
