epoch,train_mse,train_nrmse,train_rel_l2,val_mse,val_nrmse,val_rel_l2,lambda_prior,gate_temperature,entropy_reg,alpha_entropy,gamma,alpha_self_mean,alpha_lf1_mean,alpha_lf2_mean
1,0.4892999214746147,0.4963154669822751,0.5200003311766087,0.11846323568120744,0.32560740895931,0.38200546012630743,0.991,2.99,0.0029850000000000002,1.0984225556594154,1.0307347774505615,0.3406292350232666,0.33002100200528817,0.329349762712576
2,0.0527000807025485,0.19740227685106693,0.2021791673185512,0.0112803156953305,0.10143143661971231,0.10914747952257545,0.982,2.98,0.00297,1.0985970885435223,1.0384975671768188,0.3357204371308918,0.33235889178145595,0.3319206690166983
3,0.012348234031327175,0.09863977251932365,0.10150754387843362,0.014320174490386457,0.09338287170072204,0.09216306013172691,0.973,2.97,0.002955,1.0985968941327156,1.0442566871643066,0.33584057246046656,0.3322610469710943,0.3318983839337393
4,0.006865042302101228,0.07454375407772784,0.07721591791811518,0.004007739146032091,0.05971693187879706,0.0646890360789681,0.964,2.96,0.00294,1.0985884898130849,1.0498030185699463,0.3362952830931263,0.3319248658373353,0.33177984822197665
5,0.00699270230158759,0.07158434353000308,0.07373060287258525,0.0027707617060796727,0.049722493562883545,0.05219535016029784,0.955,2.95,0.002925,1.0985726599584573,1.0546897649765015,0.3371909018707068,0.33140712730529903,0.3314019696914412
6,0.0043757726439228335,0.058096370883245554,0.05969195855815817,0.0033151722607514776,0.04918567505348655,0.0491827833421022,0.946,2.94,0.0029100000000000003,1.0985533528426312,1.0585360527038574,0.338022853406581,0.3309394654440699,0.33103767788112487
7,0.004401857979357016,0.058760223155851346,0.06052297247365424,0.003200214100748445,0.04741326591126548,0.04774155523808836,0.9369999999999999,2.93,0.002895,1.0985552137242336,1.062409520149231,0.3379032891102127,0.3309067509073388,0.33118996062962164
8,0.0030080341781013272,0.049125154254943876,0.050724089711936884,0.012282765554083348,0.09972035834222163,0.10095945441896476,0.9279999999999999,2.92,0.00288,1.0985450357619377,1.0663697719573975,0.3382203830052147,0.3306893566532321,0.3310902594355108
9,0.0034252053986725184,0.05162561704262072,0.05323276742402946,0.010100729861274109,0.0828344424083395,0.08119780004241513,0.919,2.91,0.002865,1.0985401626777442,1.0701473951339722,0.3384299999533725,0.33070206920435324,0.3308679313600128
10,0.004056035080139932,0.054842234088611524,0.05606046718637278,0.0020820318397136803,0.038994372352162035,0.03947743704741441,0.91,2.9,0.00285,1.0985263153732665,1.0732719898223877,0.33887935390172125,0.33056162745893064,0.330559019027652
11,0.003364825747711493,0.05119608529114309,0.0529826025071025,0.0028044841674979308,0.04598082934768455,0.0460385388866501,0.901,2.89,0.002835,1.0984969911823832,1.0763036012649536,0.3397313097530286,0.3302902172559247,0.3299784704347128
12,0.0025716105767502476,0.04504354797247049,0.04656575449482497,0.003325803488497487,0.05011889985898166,0.05161761615461516,0.892,2.88,0.00282,1.0984997679433917,1.0796446800231934,0.3394683885522567,0.33055636830360957,0.3299752433706443
13,0.003047438956247026,0.04828589384511809,0.04967949862605068,0.0015496694812329613,0.035607384698628224,0.037124850506921415,0.883,2.87,0.002805,1.0985149744408655,1.0823804140090942,0.3386687736363675,0.3309814873658096,0.3303497394184854
14,0.002961975269916545,0.04705517101996497,0.04826559911681244,0.0009038053575600271,0.02892823920594257,0.03112693776566427,0.874,2.86,0.00279,1.09853818336346,1.086143136024475,0.337962470471406,0.3313053002121912,0.33073223255226847
15,0.0021939123605289996,0.039608916939194765,0.040751114807189744,0.0017412246599933586,0.040546349891759814,0.046600410958878624,0.865,2.85,0.002775,1.0985165563908514,1.0888150930404663,0.33854484370425264,0.3309731941981631,0.33048196653072015
16,0.002128037241318877,0.040208737704656154,0.04132532146956517,0.0017406075183546298,0.03884077097461062,0.04177914078808525,0.856,2.84,0.00276,1.0985268899335665,1.0916193723678589,0.33804557759650494,0.3311140458954015,0.3308403779642331
17,0.0018349034998901633,0.03757602451662417,0.038877419565160165,0.0025095362577912876,0.04888674360021804,0.05348806061501642,0.847,2.83,0.002745,1.0985187653221602,1.093585729598999,0.3380897825949873,0.33104230258027323,0.3308679146629462
18,0.001692854511704757,0.036137804407201685,0.03701570632702688,0.0020546968418819994,0.04295653591239915,0.04589103115270439,0.838,2.82,0.0027300000000000002,1.098511762908952,1.0967525243759155,0.3379563851995913,0.33112358600386577,0.33092002688738215
19,0.001386013503381568,0.03392163308561819,0.03516349666443503,0.001978427403972674,0.043538991434192195,0.04880908207551947,0.829,2.81,0.002715,1.0985168815306292,1.1000055074691772,0.33795212942148267,0.33103361444286883,0.3310142594362315
20,0.002298890702132172,0.04252007419605468,0.04436169565937418,0.002089433869046331,0.04083588017711361,0.04201806003896935,0.82,2.8,0.0027,1.098517444053509,1.103633165359497,0.33826189061847234,0.330755171959615,0.3309829378102165
21,0.0021011675137927377,0.03971013439926405,0.040693642836504985,0.0038111403084911625,0.054006998897394506,0.05587997705250689,0.8109999999999999,2.79,0.002685,1.0985187151015259,1.1068750619888306,0.33816247240081027,0.3309108502313446,0.3309266791799299
22,0.0013568803656519664,0.03237452672088638,0.03332255172960857,0.0005609650432993431,0.02314540557563305,0.026125267455444752,0.802,2.78,0.00267,1.0985068676914376,1.1090015172958374,0.33819077146946414,0.3308867415115965,0.3309224889604587
23,0.0013046719779889427,0.031038293236791765,0.032022502576683556,0.00119703002042336,0.03386097075869736,0.038012096278586434,0.7929999999999999,2.77,0.0026550000000000002,1.098505726725219,1.111375331878662,0.33814802176918707,0.3309323341139753,0.330919643890327
24,0.0010548621817035894,0.029362749538903127,0.030644407085305834,0.001553307866080872,0.036462624132343864,0.038791529002409536,0.784,2.76,0.00264,1.0985051920307836,1.1142091751098633,0.3383847183176801,0.3308300694994766,0.3307852127005818
25,0.0015096683413509267,0.03406082399707211,0.03499357154376473,0.0006312785057850562,0.023469456173117877,0.02537466080190198,0.775,2.75,0.002625,1.098508031567585,1.1173521280288696,0.33844201100118515,0.3308727483342965,0.33068523778459796
26,0.0013018796438084314,0.03186378458132573,0.03294641272762505,0.0011321430767601518,0.032736113222623334,0.0366337788698164,0.766,2.74,0.00261,1.098495648557019,1.120027780532837,0.3387029596182733,0.3308213383897767,0.33047569943561617
27,0.001341221831907315,0.031970011537548776,0.032850866864286725,0.0024580018090771386,0.047428796574184036,0.050900556798120146,0.757,2.73,0.002595,1.0984905804148455,1.1221537590026855,0.33881414991507186,0.33088759296491793,0.3302982607441798
28,0.0013120860867146665,0.03168975837512526,0.03276461991001159,0.001586519974030699,0.035163242333722346,0.03625107218411941,0.748,2.7199999999999998,0.00258,1.0984957919705833,1.1252360343933105,0.33884440674714494,0.3308303932801908,0.33032519919605646
29,0.0032849868346782034,0.045553995286246984,0.046522036223115154,0.0004558570542286864,0.01953281338317591,0.020530263920432154,0.739,2.71,0.002565,1.0984943894169876,1.1281195878982544,0.3389666046174678,0.3309426527069912,0.33009074228723717
30,0.0010444628810798234,0.028671544227227327,0.02976042099790516,0.0014229631859546943,0.035767104711781426,0.03853051547069573,0.73,2.7,0.00255,1.098495226859011,1.130202054977417,0.3386733631940152,0.33113076473939174,0.33019586999563905
31,0.0014061066108410946,0.033199533888914425,0.03427081166015256,0.0013440002634153856,0.03526364042631631,0.037450870643686324,0.721,2.69,0.002535,1.09848663110557,1.1340094804763794,0.3384577374375475,0.3312732850754559,0.33026897726048604
