epoch,train_mse,train_nrmse,train_rel_l2,val_mse,val_nrmse,val_rel_l2,lambda_prior,gate_temperature,entropy_reg,alpha_entropy,gamma,alpha_self_mean,alpha_lf1_mean
1,2.2225730254461893,1.3893111431807803,1.588299598610192,1.1607936407838548,0.9729712733200618,0.9324957047189985,0.991,2.99,0.0029850000000000002,0.6930117397977594,0.9988594651222229,0.5060276064956397,0.49397239768714235
2,0.8710098465283712,0.8544962050621969,0.8833776356881125,1.030001557299069,0.9028886599200112,0.8433012451444354,0.982,2.98,0.00297,0.6926624879502413,0.9963797926902771,0.5139031221992091,0.48609687570939986
3,0.5252898494925415,0.6902654855920557,0.7762794980877324,0.36733148459877285,0.5726018505437034,0.6011070438793727,0.973,2.97,0.002955,0.6930163544520997,0.9944934248924255,0.5024612138145849,0.49753878409402413
4,0.29942355788590613,0.5113674616604521,0.5597404136992338,0.22438502737454005,0.42724151057856424,0.415717465536935,0.964,2.96,0.00294,0.693050878089771,0.995098888874054,0.5039251875459102,0.49607481036269874
5,0.13438396639468378,0.34524616782079665,0.3781379665199079,0.25946294729198727,0.4389326700142452,0.40581863692828585,0.955,2.95,0.002925,0.6931044135177344,0.9983445405960083,0.5025816256539863,0.49741836336621065
6,0.12660935468841017,0.34065507587633637,0.3878352048627117,0.10140879079699516,0.292050016777856,0.2892204863684518,0.946,2.94,0.0029100000000000003,0.6930698292297229,1.0013729333877563,0.5031560732607256,0.49684391680516693
7,0.0781347269290372,0.25314381614066006,0.2687116615604936,0.09915531745978765,0.31119008575166973,0.3714568955557687,0.9369999999999999,2.93,0.002895,0.6929990304143805,1.0042105913162231,0.5049791273317839,0.4950208737139116
8,0.0759163242683076,0.2584654098017174,0.299765613779687,0.08776120415755681,0.29140288489205496,0.3526664695569447,0.9279999999999999,2.92,0.00288,0.6928749209956119,1.0060957670211792,0.5067415551135415,0.49325844593215407
9,0.0714492131220667,0.2543218650838785,0.2966499736434535,0.0948067759828908,0.30085654131003786,0.40643635605062756,0.919,2.91,0.002865,0.6926366122145402,1.007606029510498,0.5082084630665026,0.49179152072521676
10,0.0671828806792435,0.24832161738161454,0.2929194331691976,0.041001271323433945,0.19257075978176935,0.21517491127763475,0.91,2.9,0.00285,0.69255222563158,1.0096278190612793,0.5091733545587774,0.4908266496240047
11,0.043658615269681865,0.19868487616380057,0.2275051743837825,0.05242938149188246,0.2053204881293433,0.2056915153350149,0.901,2.89,0.002835,0.6923200979567411,1.0112851858139038,0.5104702324198004,0.48952976339741755
12,0.043189989762348044,0.19594739455925791,0.2185463118448592,0.0517812314044152,0.2043445110321045,0.20631895640066691,0.892,2.88,0.00282,0.6925736205619678,1.012939453125,0.509067322078504,0.4909326784443437
13,0.04474312955873054,0.19644598453714138,0.22455454552382753,0.06797249096312694,0.2407122403383255,0.24143976611750467,0.883,2.87,0.002805,0.6927980163641143,1.0137300491333008,0.5062755555437323,0.4937244460248111
14,0.032443828096515255,0.1687139722338894,0.19039523026399446,0.056623881948845725,0.21727935331208365,0.2194341208253588,0.874,2.86,0.00279,0.6929209274158143,1.0157134532928467,0.505808128599535,0.49419188185742025
15,0.04262715238228179,0.19871331019359723,0.2304936936288549,0.032963358131902556,0.17692604660987854,0.203953318297863,0.865,2.85,0.002775,0.6927976691932008,1.0173389911651611,0.5066513032243963,0.4933487051411679
16,0.030822377194438064,0.16850448438995763,0.19717865032062196,0.022556398196944168,0.14758306848151342,0.17748464431081498,0.856,2.84,0.00276,0.6927129814499303,1.0190937519073486,0.5075958977665818,0.4924041043248093
17,0.02145280120404143,0.13969863062365012,0.16580919476977565,0.0423897991755179,0.18806240601199015,0.19042788233075822,0.847,2.83,0.002745,0.6926465316822654,1.0217177867889404,0.5080473213865045,0.4919526864562118
18,0.018360909858816547,0.12781470883310886,0.14738790664756507,0.017454322959695543,0.13059323600360326,0.159163912492139,0.838,2.82,0.0027300000000000002,0.6925422099598667,1.023727536201477,0.5091592784513507,0.4908407241628881
19,0.015889304281588187,0.12012437417318947,0.1380541225274404,0.032546609440552335,0.170972717659814,0.18053179766450608,0.829,2.81,0.002715,0.6925054276198671,1.0246081352233887,0.5095078087689584,0.49049219332243266
20,0.020008057453914693,0.13234886344064745,0.14760415648159228,0.01979714459074395,0.13605048720325744,0.1645166203379631,0.82,2.8,0.0027,0.6923493178267228,1.026746392250061,0.5100202100318775,0.48997978944527476
21,0.0199445822325192,0.1301037725387958,0.1464295732347589,0.035368477393473895,0.16960179380008153,0.17592910145010268,0.8109999999999999,2.79,0.002685,0.6925427631327981,1.028446912765503,0.5096246453753689,0.49037535723886994
22,0.02487361359230259,0.14405071369388647,0.1696087738923859,0.03583725129387209,0.1846273136990411,0.21008334841047013,0.802,2.78,0.00267,0.6924397924490142,1.0321869850158691,0.5097132084662455,0.490286788396668
23,0.032504454385816006,0.16490706200139565,0.18715802567046985,0.042430811428597996,0.1993621758052281,0.22296027094125748,0.7929999999999999,2.77,0.0026550000000000002,0.6924324391181009,1.0345052480697632,0.509305431131731,0.49069455527422723
24,0.01850581283501366,0.12969451162375903,0.15082893376810508,0.025101554446986744,0.15243906102010182,0.17219816680465425,0.784,2.76,0.00264,0.6923397622610393,1.0359982252120972,0.5099179336899206,0.4900820647415362
25,0.016272050328552723,0.12155832716247492,0.14181831165363915,0.020310849217431887,0.13213979772159032,0.13858881912061147,0.775,2.75,0.002625,0.6922447461830942,1.037351369857788,0.5104675815816511,0.48953243724086826
26,0.01752919311586179,0.12476715680799987,0.1470830160797688,0.022324832156300545,0.14378119047198976,0.16073853416102274,0.766,2.74,0.00261,0.692208070504038,1.0395830869674683,0.5107723160793907,0.48922766875802426
27,0.015589801251496139,0.11913941003251494,0.1346153541092287,0.018328770795570954,0.12868336481707437,0.13545012580496923,0.757,2.73,0.002595,0.6922837642201206,1.0422507524490356,0.5108402465519152,0.48915976338219225
28,0.010338409542383855,0.09793762117624283,0.11325009141051978,0.02269557224852698,0.14387680057968413,0.15514094808271953,0.748,2.7199999999999998,0.00258,0.6921991360814947,1.045448660850525,0.5106239067880731,0.48937608693775375
29,0.01145956890755578,0.10122338983050563,0.11779229708930902,0.01920387627823012,0.13049852422305516,0.14162051251956395,0.739,2.71,0.002565,0.692066072371968,1.0469695329666138,0.511847033835294,0.48815297139318364
30,0.011683228891342878,0.10418473726563286,0.12372333765552755,0.015549560942287956,0.1148102485707828,0.11842928294624601,0.73,2.7,0.00255,0.6920978887039319,1.048622965812683,0.5119017456707201,0.48809825694351866
31,0.01035360086774617,0.09694366235482066,0.11180804251578816,0.023959791686918055,0.1401181093284062,0.14306194548095977,0.721,2.69,0.002535,0.6920503649795264,1.0500532388687134,0.512220539544758,0.48777946045524195
32,0.01585383451208799,0.11489798638381456,0.13104625242321113,0.0420983998171453,0.1807453046951975,0.17848126590251923,0.712,2.68,0.00252,0.6920982076410662,1.0507408380508423,0.5122161434407819,0.48778384453371953
33,0.02507998683212096,0.13888639473078543,0.15538480786377923,0.019590168060468777,0.13450268443141664,0.15028893841164453,0.703,2.67,0.0025050000000000003,0.6919641473837066,1.0523463487625122,0.5120672322156137,0.4879327766727983
34,0.019459905454137345,0.13226352331408284,0.14890178933478238,0.0248511154204607,0.14736991375684738,0.15356822311878204,0.694,2.66,0.00249,0.6920983686781766,1.0538502931594849,0.5105682653293275,0.4894317289193471
35,0.020681619088639292,0.13527199965819978,0.15372143698888913,0.013666086663891162,0.11037821641990117,0.1274630512510027,0.685,2.65,0.002475,0.69205889994638,1.0554094314575195,0.5111716902046873,0.48882829829266194
36,0.016747965448813743,0.11772908695172846,0.12944334555874792,0.01332524192652532,0.11108191417796272,0.12134815858943122,0.6759999999999999,2.64,0.00246,0.6920249336644223,1.057041049003601,0.5116158054586042,0.4883841903586137
37,0.011055921776252881,0.10228252711526134,0.11898954552516602,0.016569414043000767,0.12582108059099742,0.15099529176950455,0.667,2.63,0.002445,0.6920982703827975,1.057265281677246,0.5116635665558932,0.488336417758674
38,0.009301717082659403,0.0925282994121836,0.10592514433358845,0.01564024481922388,0.11770610404866082,0.12531733512878418,0.6579999999999999,2.62,0.00243,0.6921591256794176,1.059005618095398,0.5119196950343617,0.48808030496563826
39,0.00912964554797662,0.09247936295312748,0.10707879027253703,0.009746543996568238,0.09635305936847414,0.11304151266813278,0.649,2.61,0.002415,0.6920578437939024,1.0600581169128418,0.5123998073109409,0.48760018223210383
