epoch,train_mse,train_nrmse,train_rel_l2,val_mse,val_nrmse,val_rel_l2,lambda_prior,gate_temperature,entropy_reg,alpha_entropy,gamma,alpha_self_mean,alpha_lf1_mean,alpha_lf2_mean,alpha_lf3_mean,alpha_lf4_mean
1,0.47451323619057767,0.4067553560230294,0.4252772886188747,0.036699419931589976,0.18788661930746245,0.19788868103212523,0.991,2.99,0.0029850000000000002,1.6026970149380895,1.0357379913330078,0.23780210714192654,0.1926776423451696,0.19338130151668925,0.18660432516104752,0.1895346167162627
2,0.0157056925173679,0.11594505733067127,0.12239120568550241,0.0037272047382571455,0.05754112092398324,0.061171633923806035,0.982,2.98,0.00297,1.60438543551649,1.057887315750122,0.2394145822130249,0.1971429312818084,0.19188334675552274,0.18430592884975977,0.18725321141762272
3,0.011826176917833659,0.09891666502496642,0.10373489673974459,0.017878873594720096,0.12826312933732004,0.13104890308623174,0.973,2.97,0.002955,1.6028537550914819,1.0750963687896729,0.2450963754154313,0.19931393714538745,0.1841852068901062,0.18564043725546486,0.18576404523512957
4,0.007058445905233116,0.07732041951078804,0.08104535203576735,0.007001546229624633,0.07810738878053369,0.07867205714427151,0.964,2.96,0.00294,1.6035890225867107,1.089012861251831,0.24240453180479823,0.19910281977487826,0.18261347023464827,0.18903649286907995,0.18684268586669242
5,0.006658810228018351,0.07548672288462083,0.07951715609198284,0.0027262305262164004,0.05046572053389063,0.05562758751358222,0.955,2.95,0.002925,1.6024989790559203,1.099574089050293,0.24578690153509217,0.19885442094487035,0.18113750342307985,0.18992422569652334,0.18429694958152523
6,0.004668016268555217,0.06321699025835457,0.06692439185841723,0.004490448041023343,0.06337684843219021,0.06478054709370853,0.946,2.94,0.0029100000000000003,1.596608984483311,1.109148621559143,0.26303990714324804,0.19821118357127188,0.17372536620410337,0.18574136204362304,0.17928218087596043
7,0.005440807926223839,0.06680991343676591,0.06986296791320386,0.0016837318151515627,0.039282327138104485,0.04191689784593374,0.9369999999999999,2.93,0.002895,1.5968200212969454,1.1216737031936646,0.262128153983726,0.20002165145516784,0.17375202912202228,0.18482112797153114,0.1792770388913336
8,0.0037360391660465025,0.05578106057695664,0.058710359061191444,0.002956882177951556,0.0525675551622238,0.056411116194088486,0.9279999999999999,2.92,0.00288,1.5960006904136086,1.132549524307251,0.26403412452608704,0.20001029979587248,0.17458331869686594,0.18512318449157586,0.1762490720365775
9,0.0029330685064570734,0.05047422632510318,0.053237045794547445,0.002172902386942969,0.04625571200859199,0.04938675153964353,0.919,2.91,0.002865,1.593884163130637,1.141512155532837,0.26839693989220453,0.20228586472918753,0.17716568355710446,0.1810007806580178,0.17115073050013324
10,0.002554992647779889,0.04694961322861826,0.049246896968408206,0.0020915493335195105,0.0452666057689676,0.04890426011412468,0.91,2.9,0.00285,1.5913966337580894,1.1512222290039062,0.27279372414600317,0.2043205059571323,0.17813173700103802,0.17876632552064073,0.16598770760169634
11,0.0015635822337028752,0.03712177164367239,0.0388524465234576,0.00187559959702465,0.041408910696367617,0.04212339218814396,0.901,2.89,0.002835,1.5902143793178563,1.1576865911483765,0.2736054949146917,0.20643202944311853,0.18148691146498006,0.17709236547561213,0.16138319894428751
12,0.0029083394903556144,0.04922849697088186,0.051721561655612515,0.0009774591895814948,0.03038781593797855,0.03163312145879547,0.892,2.88,0.00282,1.590133677217523,1.1650974750518799,0.27138337952435726,0.20881813738685218,0.18679009149827863,0.1754150079334727,0.15759338355996322
13,0.002096550165431374,0.04180772034663719,0.04382520901538779,0.0006317867195568255,0.02414169610993376,0.02650368786914256,0.883,2.87,0.002805,1.5883678005003126,1.170919418334961,0.27407743714660826,0.20930785930894485,0.18721399963484525,0.17422486662088077,0.15517583715928623
14,0.001607983502287349,0.037243402592360524,0.03926244752641351,0.0011900807759109703,0.033693702150027725,0.03708804140174852,0.874,2.86,0.00279,1.5868306426608472,1.1758902072906494,0.27622709629590037,0.21013540401650305,0.1877587300267204,0.1722887215506888,0.1535900489191538
15,0.001953091699845915,0.04110374794534764,0.04319984644619054,0.004147417869337482,0.062192366105838885,0.06369867154116769,0.865,2.85,0.002775,1.5850427004465193,1.1824994087219238,0.27789059679360656,0.21178519953928088,0.18982370709039748,0.16947244940958633,0.15102804710241147
16,0.0013747166184431405,0.034668782509531704,0.03645438528402297,0.001479294684402491,0.034897638186450725,0.03469610657289769,0.856,2.84,0.00276,1.584696616981498,1.187171459197998,0.27830280423423237,0.21157410045141248,0.19078873926278175,0.16883044791014523,0.15050391006676822
17,0.0018182303503673446,0.03878719375815635,0.04091685852410027,0.0034022520960860173,0.05624438634196532,0.060856637626307684,0.847,2.83,0.002745,1.5817376933061598,1.1923826932907104,0.28303846448303954,0.2118257233684925,0.18952017671445812,0.16775163587478034,0.14786399972102282
18,0.0016121681484223892,0.03702595386650094,0.038828959079797054,0.0017222946134477276,0.04095002412072663,0.04350549583006831,0.838,2.82,0.0027300000000000002,1.5795958043439122,1.1969120502471924,0.28478204278552444,0.21246694020287868,0.19245491658178654,0.16549845127212884,0.14479764813838383
19,0.0014912355941468516,0.03594301195853632,0.03790476455896219,0.0008746996458090878,0.028411243978923965,0.031578562014455934,0.829,2.81,0.002715,1.5776332744946309,1.200952172279358,0.2873728402145005,0.21221638673938706,0.19304142855148232,0.16454394200531589,0.14282540299087343
20,0.0011112854769124764,0.030538022475687224,0.03214264775340189,0.0008188460985180533,0.028409137942113923,0.03032808202924659,0.82,2.8,0.0027,1.5758324026673158,1.2048643827438354,0.2898779666126098,0.2126227773232517,0.19310045648410706,0.16239979821100556,0.14199900013939695
21,0.0010784581785437113,0.030225444888447316,0.031790847523010514,0.001940543385272285,0.04295075641384403,0.04427760257159622,0.8109999999999999,2.79,0.002685,1.575335265111975,1.208700180053711,0.28907467940990106,0.2136652995624967,0.19626058914762368,0.16006393364987595,0.14093549971860084
