epoch,train_mse,train_nrmse,train_rel_l2,val_mse,val_nrmse,val_rel_l2,lambda_prior,gate_temperature,entropy_reg,alpha_entropy,gamma,alpha_self_mean,alpha_lf1_mean,alpha_lf2_mean
1,1.5395001946834095,1.168198335589024,1.3247276168120534,0.6765480509826115,0.7450919704777854,0.8511278969900948,0.991,2.99,0.0029850000000000002,1.0985319488926937,0.9991251230239868,0.33282128237841424,0.33361259468814786,0.33356611979635137
2,0.8760493314057066,0.86361656037339,0.8965659800328707,0.5480222616876874,0.6757081534181323,0.7764326333999634,0.982,2.98,0.00297,1.0970471804602104,1.000042200088501,0.3075139245443177,0.346522871862378,0.34596320934462965
3,0.5025453661617479,0.6676248834844221,0.7250618662750512,0.25198657384940554,0.4981776050158909,0.6411731966904232,0.973,2.97,0.002955,1.0971751150331999,1.0038357973098755,0.3085372291113201,0.3459467276146537,0.34551603699985306
4,0.21355172312050535,0.44152357337767617,0.4849075497242442,0.11450929407562528,0.3183428453547614,0.3776811957359314,0.964,2.96,0.00294,1.0981029397562931,1.006829857826233,0.34097908045116226,0.32969626627470316,0.32932464699996145
5,0.3114407219384846,0.5208903843896431,0.5789953506829446,0.1392319771860327,0.35551158658095766,0.4310626983642578,0.955,2.95,0.002925,1.0971476550687824,1.0089507102966309,0.35851063174113895,0.32087192880479914,0.32061744991101715
6,0.15480798221471018,0.37669007558571665,0.42870227704968367,0.051295138363327296,0.2105838539344924,0.2540140748023987,0.946,2.94,0.0029100000000000003,1.0973955413751435,1.013274073600769,0.3566144072172934,0.32181995897962334,0.3215656338030832
7,0.11041794063752158,0.3103449877939726,0.3626206444020857,0.07203520142606326,0.26319144879068646,0.330820837191173,0.9369999999999999,2.93,0.002895,1.0972457099379154,1.019668698310852,0.35798634248867367,0.32112401723861694,0.3208896387041661
8,0.12675017170738756,0.33367958142046344,0.37302729539703905,0.11535561510494777,0.3210434189864567,0.3826122581958771,0.9279999999999999,2.92,0.00288,1.0969361903374655,1.0238468647003174,0.36057028069830777,0.31982769882469847,0.3196020168170594
9,0.07871428968613609,0.26458159533509035,0.29461700613038583,0.03384380987180131,0.178240462073258,0.22262751843248094,0.919,2.91,0.002865,1.0966194847173858,1.0289310216903687,0.36312201880572137,0.31851851365022493,0.31835945917848957
10,0.05990541863598322,0.23418400266714262,0.2680227034970334,0.06397358115230288,0.23678751289844513,0.28262134747845785,0.91,2.9,0.00285,1.0961866755234568,1.0361382961273193,0.3660848318484792,0.31704409289778324,0.3168710736851943
11,0.04753430579838,0.20362173752826557,0.23215024565395556,0.0424250244562115,0.19825570923941477,0.2457407202039446,0.901,2.89,0.002835,1.0961949616147761,1.042751669883728,0.36574398425587434,0.317127385683227,0.3171286342436807
12,0.05077129223367624,0.21189978352764197,0.23844919706645765,0.044566641827779155,0.19429015900407517,0.23046148355518067,0.892,2.88,0.00282,1.0948375233432703,1.0494210720062256,0.3738360797104083,0.3130531969823335,0.3131107248758015
13,0.06081743881498512,0.23274806965338557,0.2722646018915009,0.050230717818651884,0.21919107224260057,0.27975968590804506,0.883,2.87,0.002805,1.0948589977465177,1.0542681217193604,0.3735068032616063,0.31312233523318644,0.3133708594138162
14,0.056325690265287436,0.22160478720539495,0.24215873553041825,0.03386998043528625,0.1798762891973768,0.22831371000834874,0.874,2.86,0.00279,1.09426744778951,1.0591390132904053,0.37699860125257256,0.31126919441055834,0.3117322079968034
15,0.026413336330861376,0.1584326020981136,0.1822464622949299,0.028670799186719314,0.1613284551671573,0.20050456800631114,0.865,2.85,0.002775,1.0959388875124747,1.0628167390823364,0.36753130795662864,0.31604501291325215,0.31642368331290127
16,0.036620422413474636,0.17931539343114486,0.19945891436777616,0.03193647041916847,0.17571257267679488,0.22175900425229753,0.856,2.84,0.00276,1.0960181470502888,1.0651212930679321,0.3669756049649757,0.31628327620656865,0.31674112091984663
17,0.03688594888438258,0.18470295976128495,0.21407024849925124,0.045427068535770686,0.1895633754985673,0.2163745281951768,0.847,2.83,0.002745,1.0957594921714382,1.0683091878890991,0.3685764795855472,0.31545683271006536,0.31596668927293076
18,0.029580407563531606,0.16135912375491962,0.18136126221271984,0.027210944997412816,0.1618244530899184,0.20601872674056462,0.838,2.82,0.0027300000000000002,1.0953997436322664,1.0713846683502197,0.37073678614800437,0.3143565581555952,0.3149066556964004
19,0.03171038405414213,0.17070481364141432,0.1976552741569385,0.1035532099860055,0.31952118022101267,0.4065165902887072,0.829,2.81,0.002715,1.0948195875736706,1.0752291679382324,0.37394326350145174,0.312710573275884,0.31334616740544635
20,0.06920720081318889,0.24044258657254672,0.2733933766160095,0.042889844360096116,0.20398443511554173,0.26849478270326343,0.82,2.8,0.0027,1.0946263555894817,1.078269362449646,0.3748916429385804,0.3122859001159668,0.3128224569454528
21,0.031495024662530215,0.17116218491604454,0.20235079709897963,0.018432260490953922,0.13158428881849563,0.1636549425976617,0.8109999999999999,2.79,0.002685,1.094025078572725,1.081142783164978,0.37778219632935106,0.31090705802566126,0.31131075139631303
22,0.026972867352397817,0.15609627805258097,0.17800583363625042,0.032716160107936175,0.17976205476692744,0.23728339161191667,0.802,2.78,0.00267,1.0933454831441243,1.084106683731079,0.3809333736436409,0.30933539490950734,0.30973123353824283
23,0.01853949465511138,0.1296877730311009,0.14658765939244053,0.01768312250663127,0.12235902196594647,0.16136448404618672,0.7929999999999999,2.77,0.0026550000000000002,1.0936285529220313,1.0871493816375732,0.3793471549686633,0.3101267396358022,0.3105261116697077
24,0.021195547573529837,0.13599463003246406,0.15251726774792923,0.023499483508723124,0.13922907199178422,0.1705340945294925,0.784,2.76,0.00264,1.0937541869648717,1.0914604663848877,0.3787372917459722,0.31057598088916977,0.31068672109068485
25,0.021532634665307245,0.13527324717295797,0.14921930327750088,0.03310229788933482,0.17073259609086172,0.21092686695711954,0.775,2.75,0.002625,1.094147188621655,1.0960369110107422,0.3767905982962826,0.3115775836141486,0.3116318207038076
