epoch,train_mse,train_nrmse,train_rel_l2,val_mse,val_nrmse,val_rel_l2,lambda_prior,gate_temperature,entropy_reg,alpha_entropy,gamma,alpha_self_mean,alpha_lf1_mean
1,2.0224108214963947,1.2936957175271553,1.4176175897581536,0.9361179726464408,0.9463276863098145,1.1621443118367876,0.991,2.99,0.0029850000000000002,0.693016669206452,0.9979704022407532,0.5063064317954215,0.49369357866153385
2,0.9740204058195415,0.931503962529333,0.9900480550632142,0.6085931147847857,0.7237176937716348,0.8407614401408604,0.982,2.98,0.00297,0.693083689923872,0.9986489415168762,0.4951533021634085,0.5048466858110929
3,0.5766290031504213,0.7196119197627955,0.7847884720877597,0.26979535818099976,0.5115908682346344,0.6754158139228821,0.973,2.97,0.002955,0.6929246626402202,0.9987664222717285,0.4913235526335867,0.5086764515491954
4,0.19207303801126646,0.411335885001902,0.4390794791673359,0.09474550932645798,0.2987975754908153,0.3719222205025809,0.964,2.96,0.00294,0.6930881268099734,1.000192642211914,0.5010509642592648,0.49894903835497406
5,0.08850573813706114,0.28544518822117854,0.32053967421514945,0.08303006099803108,0.27165280282497406,0.32436111995152067,0.955,2.95,0.002925,0.6931129296620687,1.0029109716415405,0.5009990920100296,0.4990009100813615
6,0.1124418900724043,0.3020901664307243,0.3279015458466714,0.10509348980018071,0.32191517097609385,0.4169058459145682,0.946,2.94,0.0029100000000000003,0.693067985668517,1.0059300661087036,0.501566253210369,0.498433753586652
7,0.14708763315227993,0.36199240543340383,0.4068173002778438,0.06890438390629632,0.25853653252124786,0.33356388551848276,0.9369999999999999,2.93,0.002895,0.6931019749557763,1.009004831314087,0.49896476613847834,0.5010352343843695
8,0.06310108839942698,0.2372693863877079,0.2623521531360191,0.06142277669693742,0.22380122648818151,0.2623963462454932,0.9279999999999999,2.92,0.00288,0.6931231806152746,1.0123465061187744,0.4983654926743424,0.5016345162140695
9,0.05896623955484022,0.2285268194319909,0.2555536413401888,0.05446261806147439,0.22130931594542094,0.2684766267027174,0.919,2.91,0.002865,0.693111218904194,1.015403389930725,0.4987958910172446,0.501204112119842
10,0.042387764900922775,0.1942669840758307,0.21919670361175872,0.0682569369673729,0.2571742683649063,0.3475279914481299,0.91,2.9,0.00285,0.6931016005967793,1.0185893774032593,0.4995331706707938,0.5004668131209257
