epoch,train_mse,train_nrmse,train_rel_l2,val_mse,val_nrmse,val_rel_l2,lambda_prior,gate_temperature,entropy_reg,alpha_entropy,gamma,alpha_self_mean,alpha_lf1_mean
1,2.2587080106400608,1.3578353262784189,1.486627262935304,0.765980486358915,0.816990098782948,0.9565405079296657,0.991,2.99,0.0029850000000000002,0.6931401459794295,0.9993724226951599,0.49950710200426873,0.5004929021785134
2,1.0120613700465153,0.9397070721576088,0.9848062667930335,0.6177854133503777,0.7076060431344169,0.8012693694659642,0.982,2.98,0.00297,0.6926521627526534,1.0014396905899048,0.4883229251493487,0.5116770842619109
3,0.6672607074704087,0.7585030292209826,0.8046114946666517,0.4516110633100782,0.6507270463875362,0.8420284773622241,0.973,2.97,0.002955,0.6928327146329378,1.0040475130081177,0.48835415066334237,0.5116458639763949
4,0.2575724705269462,0.4866228155922471,0.5501132800913694,0.28345817221062525,0.5019503278391702,0.5941701744283948,0.964,2.96,0.00294,0.6930626819008275,1.0052461624145508,0.503928235748358,0.4960717611145555
5,0.18138991884495081,0.4030543011531495,0.450716186772313,0.10688851667301995,0.3005885141236441,0.3492723596947534,0.955,2.95,0.002925,0.6927468797616791,1.0069942474365234,0.5129452065417641,0.4870547913668448
6,0.09729723031060737,0.2929258594910304,0.3223655283973928,0.1041954734495708,0.30654576633657726,0.3659889485154833,0.946,2.94,0.0029100000000000003,0.6929450714797304,1.0100312232971191,0.5092987606399938,0.49070123151728984
7,0.11843730744562651,0.3144337367593196,0.34755979295362505,0.20404980225222452,0.44717985817364286,0.5889903434685299,0.9369999999999999,2.93,0.002895,0.6930186288398609,1.0129514932632446,0.5071207211728681,0.4928792824870662
8,0.14659252396801062,0.36372563478193787,0.420608508482314,0.1400150949401515,0.35830252936908175,0.4314863511494228,0.9279999999999999,2.92,0.00288,0.692940378398226,1.0150058269500732,0.5088943263940644,0.4911056819714998
9,0.08375232725551254,0.2713709348126462,0.299082570954373,0.03858535164701087,0.18301317627940858,0.22140837567193167,0.919,2.91,0.002865,0.6929059321420235,1.0177844762802124,0.5100110758814895,0.4899889319612269
10,0.038350353834399005,0.18933537105719248,0.21859153216345267,0.05407663940318993,0.22397083044052124,0.27079216497285025,0.91,2.9,0.00285,0.6928840101810924,1.023699402809143,0.5104570629303915,0.4895429328868264
