epoch,train_mse,train_nrmse,train_rel_l2,val_mse,val_nrmse,val_rel_l2,lambda_prior,gate_temperature,entropy_reg,alpha_entropy,gamma,alpha_self_mean,alpha_lf1_mean,alpha_lf2_mean,alpha_lf3_mean,alpha_lf4_mean
1,0.5677543613295214,0.5313043444216187,0.5582014332797447,0.11523754344077654,0.2838325217655561,0.2780636083153845,0.991,2.99,0.0029850000000000002,1.5575278858926216,1.0211213827133179,0.32714166900751773,0.16090670367146678,0.17866933918542893,0.16518393179945784,0.16809835204860674
2,0.060570819327662354,0.20773152014428709,0.21403374763187447,0.017743289077347055,0.1122185987176247,0.11322420553385633,0.982,2.98,0.00297,1.5021518884341958,1.0245718955993652,0.3972587677671389,0.138750973275896,0.16772833435789122,0.14689973956145888,0.14936218277250904
3,0.016681046613434433,0.11749996948708152,0.12214331904852947,0.013708284649166088,0.10815931842165086,0.11511436473686719,0.973,2.97,0.002955,1.4897191017121885,1.0304516553878784,0.4111905231926263,0.1346152889806207,0.1651755139053709,0.14201074427683372,0.1470079305020528
4,0.013161681811643783,0.100780301156022,0.10351791867053987,0.025884905623190683,0.13848494347727414,0.13726154118052963,0.964,2.96,0.00294,1.4880398082163642,1.0356355905532837,0.41172251525971065,0.1346589702380726,0.1666883961191395,0.14119654602647216,0.14573357169325266
5,0.008648272726106397,0.08255398266591803,0.08476565858343137,0.0022611599531390894,0.04416347119631698,0.04661901183064702,0.955,2.95,0.002925,1.4753498427901541,1.0411584377288818,0.4247837311281832,0.1310048475942446,0.16545412196786863,0.1378494458724052,0.1409078539550369
6,0.005552247323623649,0.06638789302330711,0.06810943597076252,0.0029236062636680323,0.0481778402785653,0.05041907490818825,0.946,2.94,0.0029100000000000003,1.4662752481547552,1.0470281839370728,0.43328260346421976,0.12949426669574846,0.16300617771609469,0.13635339095266324,0.1378635636305317
7,0.005933593419642389,0.06718511762143993,0.06902073098833993,0.013882095249622915,0.10857562822045631,0.11272384233555748,0.9369999999999999,2.93,0.002895,1.4561730445919803,1.0519161224365234,0.4425623902927651,0.1283633322591502,0.15900138434706243,0.1350676395994056,0.1350052559204262
8,0.005963658289549049,0.06760286310046555,0.06978628532829553,0.004216520377950182,0.05971861938105046,0.06286087284967737,0.9279999999999999,2.92,0.00288,1.454727020118705,1.0558061599731445,0.4429249298818466,0.12900102293840837,0.15885492275902813,0.13441076674109304,0.1348083597667572
9,0.0035122672063536155,0.05338921321072615,0.055153297727581735,0.010842064965190818,0.10124001203520784,0.10879811058634693,0.919,2.91,0.002865,1.456947642092337,1.0603580474853516,0.4407241646681753,0.1300860109954393,0.15913923824131165,0.13469314484591074,0.13535744141095624
10,0.0038690611057238295,0.05681891956171436,0.05870373195581276,0.0015417013702477844,0.034891059025398734,0.03594022967572351,0.91,2.9,0.00285,1.4469876600010776,1.0654823780059814,0.45036800812432354,0.1280759160409921,0.15636199017042188,0.13252637807955311,0.13266770941297343
11,0.0029656045302146,0.049111260734215366,0.050749566135007834,0.0034519155770856708,0.05592755658678638,0.059819989340397915,0.901,2.89,0.002835,1.4375958240769973,1.0706361532211304,0.45863372000110264,0.12730522170646702,0.1523346279815535,0.13071984214451363,0.1310065909330283
12,0.0039349697860429035,0.052811912500605906,0.05396084800508201,0.0018809958359958985,0.038919973955715746,0.039271744293639964,0.892,2.88,0.00282,1.43504083053038,1.0748646259307861,0.4607236998865581,0.12663919489171424,0.15093048818077767,0.13095689661210316,0.13074972371325042
13,0.002434470568304269,0.04423543850281534,0.04551966573302831,0.0014136353178736437,0.03459350529660299,0.0366629957610253,0.883,2.87,0.002805,1.4314733790264067,1.079138994216919,0.46372599396591724,0.12748912544708688,0.14859354994325502,0.13042775391885175,0.12976357750149684
14,0.0023256176158666497,0.04396377869929216,0.04563170057053027,0.0023445225090751405,0.04198954458737258,0.04338319504687798,0.874,2.86,0.00279,1.4331647275454575,1.0848432779312134,0.4626065825924164,0.13007197233804793,0.14737379073643658,0.1310970751198573,0.12885058172103767
15,0.002649012254803855,0.045343532774043266,0.04664314327100201,0.003143205424969636,0.05348950248320126,0.05657691168553621,0.865,2.85,0.002775,1.4349191398496348,1.0894612073898315,0.46091640338576706,0.13265133101440538,0.14625639080936564,0.13179726156039037,0.1283786160290953
16,0.0018155919408160753,0.03887464189406456,0.04058170871734296,0.0009944320665401163,0.029367056883220534,0.030845882208312598,0.856,2.84,0.00276,1.4311442892921604,1.094809889793396,0.4643992997471336,0.13103279434184945,0.1452773842600606,0.13245757446744671,0.12683294841313855
17,0.0018211846741297596,0.03783798388869832,0.03938067951173917,0.0008457164137140459,0.026533232368890523,0.027512875973310286,0.847,2.83,0.002745,1.430006259686266,1.0999020338058472,0.4650797832931162,0.12981151599319699,0.1443989434958022,0.13287511917718978,0.12783464054849067
18,0.0026470504255700416,0.045356257233149844,0.04662056955287433,0.0020933885548887685,0.04238775072311892,0.04557867666471352,0.838,2.82,0.0027300000000000002,1.437534478795386,1.1048877239227295,0.4585475031767813,0.13144926361165268,0.14626241772234375,0.13418869441223455,0.12955212335827296
19,0.0018059294792797202,0.038131675222862295,0.039406801651795186,0.0005578887278724968,0.021887972191410157,0.02305146796827756,0.829,2.81,0.002715,1.4292937042141065,1.109384536743164,0.46528773690926784,0.13018240382435786,0.14398111422403628,0.13280726907760648,0.12774147531755842
20,0.001605878940095314,0.035983150274807287,0.037033627301163316,0.001748269442208925,0.034961586619175755,0.03441226583661385,0.82,2.8,0.0027,1.4249385669099393,1.1135722398757935,0.46866118658766814,0.13006736372115169,0.14309632519298474,0.13259077664306965,0.12558434853465755
21,0.0016246897568643077,0.03509546150974161,0.035774047503674584,0.0012469705085731246,0.03465058108411946,0.03761098991392307,0.8109999999999999,2.79,0.002685,1.4256720788833501,1.1172832250595093,0.46832716316146517,0.13208101196346014,0.14241957331195587,0.13209009170532227,0.12508216079619758
22,0.0023816884631831015,0.04328693758117907,0.04456923030777941,0.0014327284795214034,0.03699174460059809,0.04093794419782833,0.802,2.78,0.00267,1.441761726406317,1.1201105117797852,0.45310777438709454,0.13484173780155492,0.14510244127852392,0.1367170736436347,0.13023097439386946
23,0.0013722178781426326,0.03302507630542293,0.033959270186973055,0.0009517597555334327,0.026633652614303005,0.026896579046417207,0.7929999999999999,2.77,0.0026550000000000002,1.4290830613994703,1.1265137195587158,0.4654875487315668,0.13151541648353737,0.1420197044696404,0.1335074108793733,0.12746992197603668
24,0.0012070024755771245,0.031013727297320815,0.03194999031471766,0.0011518157479461753,0.03314996693391823,0.037901321426033974,0.784,2.76,0.00264,1.4233592862544437,1.1303170919418335,0.4699566044908393,0.13047787858563578,0.14060869479671234,0.13228161236621142,0.12667521381352287
25,0.0015472278876652807,0.03492370773669045,0.03584570338166886,0.001277835199324577,0.034413982327412634,0.03725158891559226,0.775,2.75,0.002625,1.4299050374088018,1.1347392797470093,0.4645292150275327,0.13183373950591692,0.1410076574995774,0.13465451747664411,0.12797487175231648
26,0.001215495580218805,0.031686561689767724,0.03287977551744116,0.0025122229827034457,0.04491762484161599,0.046251640266295774,0.766,2.74,0.00261,1.4253267589531815,1.1378453969955444,0.46835480463750717,0.13197597553882745,0.13966610931450588,0.13412643956115528,0.1258766726225647
27,0.001318835774204015,0.03173491950920428,0.032460937982305774,0.0016252787496094383,0.03789411372170576,0.04293302952049716,0.757,2.73,0.002595,1.424777449277532,1.1400411128997803,0.46867360671361286,0.1322691958320775,0.13882269322807445,0.13437140444202608,0.12586310255087418
28,0.0014255938959362574,0.03410163980046131,0.03523448999287575,0.0009350561470729163,0.028846873277888714,0.03073311202879091,0.748,2.7199999999999998,0.00258,1.4214739666181848,1.1441813707351685,0.47074406607790437,0.13234449834052178,0.13845100529677964,0.13413776821344606,0.12432266409376416
29,0.001148732514454337,0.030245154096980566,0.03139817563009961,0.0017773310605264767,0.03907455563617563,0.040908773384481956,0.739,2.71,0.002565,1.4225644749487132,1.147938847541809,0.47008458566199685,0.13350595202171583,0.13829170740194352,0.13368295277109882,0.12443480494226876
30,0.001318999409716552,0.03264783558220351,0.03384850675747785,0.001992035220892539,0.04368318595643182,0.04746257884482157,0.73,2.7,0.00255,1.4222349144607362,1.1526460647583008,0.47028084964886807,0.13397055705776692,0.1377932797716961,0.13299237591306498,0.12496294056942098
31,0.0015998096203398116,0.03441564599001511,0.03505608044265406,0.004684123994999574,0.06051495070885686,0.06119219148621976,0.721,2.69,0.002535,1.4190180354734456,1.1555417776107788,0.47267140239380084,0.13379794687647514,0.13787393765392572,0.13187604552047907,0.12378066930268668
32,0.0013251467438696062,0.03259377517048816,0.03352882812986804,0.0013298492511910685,0.030803385154497855,0.031353654005356786,0.712,2.68,0.00252,1.4187605940169543,1.1596990823745728,0.4725964061923964,0.13390139811525645,0.13841607027669942,0.1307763528810909,0.12430977335970254
